Problem Type,Solution Method,Clustering Method,Number of Vehicles,Max Route Time,Max Route Time wo Turns,Total Route Time,Total Route Time wo Turns,Avg Route Time,Avg Route Time wo Turns,Std Dev Route Time,Std Dev Route Time wo Turns,Min Route Time,Min Route Time wo Turns,Range Route Time,Range Route Time wo Turns,Shortest Path Time(Sec),Balanced GP Time(Sec),Capacitated GP Time(Sec),Computational Time(Sec),VA(NHO),VA(ATD),VA(CCI),VA(DMT),VA(ROI),VA(AOI),Optimal,Lower Bound,MIP Gap
3,2,0,2,639.386,318.886,1249.55,600.546,624.773,300.273,20.6654,26.3223,610.16,281.66,29.2253,37.2253,0.017,0.242406,0.121,1.19255,0,48.354,1,588,0.100482,1.04356,1,-1,0
Vehicle No,Load No,Sequence No,Arc,From Node,To Node,Is Edge,Required,Demand,Traveling Cost,Service Cost,Driver's Service Cost,Served,Dumped,Turn Type,Turn Cost,Depart Time,Arrival Time,Visit No,Shape
0,0,0,333,1,2,1,0,0,1,0,0,0,0,None,0,0,1,1,LINESTRING(0.000000 0.000000	1.000000 0.000000)
0,0,1,315,2,17,1,0,0,1,0,0,0,0,Left,2.5,3.5,4.5,1,LINESTRING(1.000000 0.000000	1.000000 1.000000)
0,0,2,45,17,18,1,1,15,1,3.9896,3.9896,1,0,Right,0.5,5,8.9896,1,LINESTRING(1.000000 1.000000	2.000000 1.000000)
0,0,3,44,18,17,1,1,15,1,3.9896,3.9896,0,0,U,12.5,21.4896,22.4896,1,LINESTRING(2.000000 1.000000	1.000000 1.000000)
0,0,4,48,17,16,1,1,20,1,3.5078,3.5078,0,0,Straight,0,22.4896,23.4896,1,LINESTRING(1.000000 1.000000	0.000000 1.000000)
0,0,5,49,16,17,1,1,20,1,3.5078,3.5078,1,0,U,12.5,35.9896,39.4974,1,LINESTRING(0.000000 1.000000	1.000000 1.000000)
0,0,6,37,17,32,1,1,5,1,2.4469,2.4469,1,0,Left,2.5,41.9974,44.4443,1,LINESTRING(1.000000 1.000000	1.000000 2.000000)
0,0,7,307,32,33,1,0,0,1,0,0,0,0,Right,0.5,44.9443,45.9443,1,LINESTRING(1.000000 2.000000	2.000000 2.000000)
0,0,8,65,33,34,1,1,20,1,3.9694,3.9694,1,0,Straight,0,45.9443,49.9137,1,LINESTRING(2.000000 2.000000	3.000000 2.000000)
0,0,9,215,34,35,1,0,0,1,0,0,0,0,Straight,0,49.9137,50.9137,1,LINESTRING(3.000000 2.000000	4.000000 2.000000)
0,0,10,19,35,36,1,1,10,1,2.1598,2.1598,1,0,Straight,0,50.9137,53.0735,1,LINESTRING(4.000000 2.000000	5.000000 2.000000)
0,0,11,78,36,21,1,1,15,1,2.9549,2.9549,0,0,Right,0.5,53.5735,54.5735,1,LINESTRING(5.000000 2.000000	5.000000 1.000000)
0,0,12,261,21,22,1,0,0,1,0,0,0,0,Left,2.5,57.0735,58.0735,1,LINESTRING(5.000000 1.000000	6.000000 1.000000)
0,0,13,24,22,7,1,1,20,1,3.0521,3.0521,1,0,Right,0.5,58.5735,61.6256,1,LINESTRING(6.000000 1.000000	6.000000 0.000000)
