Problem Type,Solution Method,Clustering Method,Number of Vehicles,Max Route Time,Max Route Time wo Turns,Total Route Time,Total Route Time wo Turns,Avg Route Time,Avg Route Time wo Turns,Std Dev Route Time,Std Dev Route Time wo Turns,Min Route Time,Min Route Time wo Turns,Range Route Time,Range Route Time wo Turns,Shortest Path Time(Sec),Balanced GP Time(Sec),Capacitated GP Time(Sec),Computational Time(Sec),VA(NHO),VA(ATD),VA(CCI),VA(DMT),VA(ROI),VA(AOI),Optimal,Lower Bound,MIP Gap
3,2,0,3,288.191,187.691,641.75,419.25,213.917,139.75,65.1227,41.5343,166.606,114.606,121.585,73.0847,0.015,0.475474,0.071,1.02427,0,15.2796,1.11765,101,0.482224,0.351852,1,-1,0
Vehicle No,Load No,Sequence No,Arc,From Node,To Node,Is Edge,Required,Demand,Traveling Cost,Service Cost,Driver's Service Cost,Served,Dumped,Turn Type,Turn Cost,Depart Time,Arrival Time,Visit No,Shape
0,0,0,181,1,2,1,0,0,1,0,0,0,0,None,0,0,1,1,LINESTRING(0.000000 0.000000	1.000000 0.000000)
0,0,1,151,2,3,1,0,0,1,0,0,0,0,Straight,0,1,2,1,LINESTRING(1.000000 0.000000	2.000000 0.000000)
0,0,2,117,3,4,1,0,0,1,0,0,0,0,Straight,0,2,3,1,LINESTRING(2.000000 0.000000	3.000000 0.000000)
0,0,3,127,4,14,1,0,0,1,0,0,0,0,Left,2.5,5.5,6.5,1,LINESTRING(3.000000 0.000000	3.000000 1.000000)
0,0,4,1,14,24,1,1,20,1,2.9261,2.9261,0,0,Straight,0,6.5,7.5,1,LINESTRING(3.000000 1.000000	3.000000 2.000000)
0,0,5,145,24,34,1,0,0,1,0,0,0,0,Straight,0,7.5,8.5,1,LINESTRING(3.000000 2.000000	3.000000 3.000000)
0,0,6,9,34,44,1,1,10,1,3.2464,3.2464,0,0,Straight,0,8.5,9.5,1,LINESTRING(3.000000 3.000000	3.000000 4.000000)
0,0,7,45,44,45,1,1,5,1,2.2748,2.2748,0,0,Right,0.5,10,11,1,LINESTRING(3.000000 4.000000	4.000000 4.000000)
0,0,8,95,45,46,1,0,0,1,0,0,0,0,Straight,0,11,12,1,LINESTRING(4.000000 4.000000	5.000000 4.000000)
0,0,9,69,46,56,1,1,20,1,3.8775,3.8775,0,0,Left,2.5,14.5,15.5,1,LINESTRING(5.000000 4.000000	5.000000 5.000000)
