Problem Type,Solution Method,Clustering Method,Number of Vehicles,Max Route Time,Max Route Time wo Turns,Total Route Time,Total Route Time wo Turns,Avg Route Time,Avg Route Time wo Turns,Std Dev Route Time,Std Dev Route Time wo Turns,Min Route Time,Min Route Time wo Turns,Range Route Time,Range Route Time wo Turns,Shortest Path Time(Sec),Balanced GP Time(Sec),Capacitated GP Time(Sec),Computational Time(Sec),VA(NHO),VA(ATD),VA(CCI),VA(DMT),VA(ROI),VA(AOI),Optimal,Lower Bound,MIP Gap
3,2,0,3,251.1,163.6,597.857,411.357,199.286,137.119,45.2416,23.5301,167.613,118.613,83.4875,44.9875,0.012,0.710422,0.069,1.49356,0,14.0604,1.04762,90,0.312161,0.314815,1,-1,0
Vehicle No,Load No,Sequence No,Arc,From Node,To Node,Is Edge,Required,Demand,Traveling Cost,Service Cost,Driver's Service Cost,Served,Dumped,Turn Type,Turn Cost,Depart Time,Arrival Time,Visit No,Shape
0,0,0,141,1,11,1,0,0,1,0,0,0,0,None,0,0,1,1,LINESTRING(0.000000 0.000000	0.000000 1.000000)
0,0,1,7,11,21,1,1,20,1,2.9237,2.9237,0,0,Straight,0,1,2,1,LINESTRING(0.000000 1.000000	0.000000 2.000000)
0,0,2,103,21,31,1,0,0,1,0,0,0,0,Straight,0,2,3,1,LINESTRING(0.000000 2.000000	0.000000 3.000000)
0,0,3,11,31,41,1,1,20,1,2.5652,2.5652,0,0,Straight,0,3,4,1,LINESTRING(0.000000 3.000000	0.000000 4.000000)
0,0,4,105,41,42,1,0,0,1,0,0,0,0,Right,0.5,4.5,5.5,1,LINESTRING(0.000000 4.000000	1.000000 4.000000)
0,0,5,25,42,43,1,1,10,1,2.2899,2.2899,0,0,Straight,0,5.5,6.5,1,LINESTRING(1.000000 4.000000	2.000000 4.000000)
0,0,6,16,43,33,1,1,5,1,2.6705,2.6705,0,0,Right,0.5,7,8,1,LINESTRING(2.000000 4.000000	2.000000 3.000000)
0,0,7,95,33,34,1,0,0,1,0,0,0,0,Left,2.5,10.5,11.5,1,LINESTRING(2.000000 3.000000	3.000000 3.000000)
0,0,8,55,34,35,1,1,10,1,3.0643,3.0643,0,0,Straight,0,11.5,12.5,1,LINESTRING(3.000000 3.000000	4.000000 3.000000)
0,0,9,32,35,25,1,1,15,1,2.6007,2.6007,0,0,Right,0.5,13,14,1,LINESTRING(4.000000 3.000000	4.000000 2.000000)
0,0,10,153,25,26,1,0,0,1,0,0,0,0,Left,2.5,16.5,17.5,1,LINESTRING(4.000000 2.000000	5.000000 2.000000)
0,0,11,164,26,16,1,0,0,1,0,0,0,0,Right,0.5,18,19,1,LINESTRING(5.000000 2.000000	5.000000 1.000000)
0,0,12,97,16,17,1,0,0,1,0,0,0,0,Left,2.5,21.5,22.5,1,LINESTRING(5.000000 1.000000	6.000000 1.000000)
0,0,13,91,17,27,1,1,5,1,2.5838,2.5838,1,0,Left,2.5,25,27.5838,1,LINESTRING(6.000000 1.000000	6.000000 2.000000)
0,0,14,207,27,28,1,0,0,1,0,0,0,0,Right,0.5,28.0838,29.0838,1,LINESTRING(6.000000 2.000000	7.000000 2.000000)
0,0,15,81,28,29,1,1,5,1,3.3756,3.3756,0,0,Straight,0,29.0838,30.0838,1,LINESTRING(7.000000 2.000000	8.000000 2.000000)
0,0,16,85,29,30,1,1,15,1,2.1969,2.1969,1,0,Straight,0,30.0838,32.2807,1,LINESTRING(8.000000 2.000000	9.000000 2.000000)
0,0,17,92,30,20,1,1,10,1,2.5449,2.5449,1,0,Right,0.5,32.7807,35.3256,1,LINESTRING(9.000000 2.000000	9.000000 1.000000)
0,0,18,93,20,30,1,1,10,1,2.5449,2.5449,0,0,U,12.5,47.8256,48.8256,1,LINESTRING(9.000000 1.000000	9.000000 2.000000)
0,0,19,84,30,29,1,1,15,1,2.1969,2.1969,0,0,Left,2.5,51.3256,52.3256,1,LINESTRING(9.000000 2.000000	8.000000 2.000000)
0,0,20,80,29,28,1,1,5,1,3.3756,3.3756,1,0,Straight,0,52.3256,55.7012,1,LINESTRING(8.000000 2.000000	7.000000 2.000000)
0,0,21,73,28,38,1,1,15,1,2.7436,2.7436,1,0,Right,0.5,56.2012,58.9448,1,LINESTRING(7.000000 2.000000	7.000000 3.000000)
0,0,22,242,38,37,1,0,0,1,0,0,0,0,Left,2.5,61.4448,62.4448,1,LINESTRING(7.000000 3.000000	6.000000 3.000000)
0,0,23,57,37,47,1,1,5,1,2.2487,2.2487,1,0,Right,0.5,62.9448,65.1935,1,LINESTRING(6.000000 3.000000	6.000000 4.000000)
0,0,24,211,47,48,1,0,0,1,0,0,0,0,Right,0.5,65.6935,66.6935,1,LINESTRING(6.000000 4.000000	7.000000 4.000000)
0,0,25,61,48,49,1,1,15,1,3.9521,3.9521,1,0,Straight,0,66.6935,70.6456,1,LINESTRING(7.000000 4.000000	8.000000 4.000000)
0,0,26,87,49,50,1,1,5,1,3.8292,3.8292,1,0,Straight,0,70.6456,74.4748,1,LINESTRING(8.000000 4.000000	9.000000 4.000000)
0,0,27,234,50,40,1,0,0,1,0,0,0,0,Right,0.5,74.9748,75.9748,1,LINESTRING(9.000000 4.000000	9.000000 3.000000)
0,0,28,62,40,39,1,1,5,1,2.2688,2.2688,1,0,Right,0.5,76.4748,78.7436,1,LINESTRING(9.000000 3.000000	8.000000 3.000000)
0,0,29,88,39,29,1,1,15,1,3.9976,3.9976,1,0,Left,2.5,81.2436,85.2412,1,LINESTRING(8.000000 3.000000	8.000000 2.000000)
0,0,30,220,29,19,1,0,0,1,0,0,0,0,Straight,0,85.2412,86.2412,1,LINESTRING(8.000000 2.000000	8.000000 1.000000)
0,0,31,196,19,9,1,0,0,1,0,0,0,0,Straight,0,86.2412,87.2412,1,LINESTRING(8.000000 1.000000	8.000000 0.000000)
0,0,32,216,9,8,1,0,0,1,0,0,0,0,Right,0.5,87.7412,88.7412,1,LINESTRING(8.000000 0.000000	7.000000 0.000000)
0,0,33,74,8,7,1,1,20,1,2.1647,2.1647,1,0,Straight,0,88.7412,90.9059,1,LINESTRING(7.000000 0.000000	6.000000 0.000000)
0,0,34,75,7,8,1,1,20,1,2.1647,2.1647,0,0,U,12.5,103.406,104.406,1,LINESTRING(6.000000 0.000000	7.000000 0.000000)
0,0,35,217,8,9,1,0,0,1,0,0,0,0,Straight,0,104.406,105.406,1,LINESTRING(7.000000 0.000000	8.000000 0.000000)
0,0,36,197,9,19,1,0,0,1,0,0,0,0,Left,2.5,107.906,108.906,1,LINESTRING(8.000000 0.000000	8.000000 1.000000)
0,0,37,221,19,29,1,0,0,1,0,0,0,0,Straight,0,108.906,109.906,1,LINESTRING(8.000000 1.000000	8.000000 2.000000)
0,0,38,89,29,39,1,1,15,1,3.9976,3.9976,0,0,Straight,0,109.906,110.906,1,LINESTRING(8.000000 2.000000	8.000000 3.000000)
0,0,39,209,39,49,1,0,0,1,0,0,0,0,Straight,0,110.906,111.906,1,LINESTRING(8.000000 3.000000	8.000000 4.000000)
0,0,40,83,49,59,1,1,20,1,2.467,2.467,1,0,Straight,0,111.906,114.373,1,LINESTRING(8.000000 4.000000	8.000000 5.000000)
0,0,41,199,59,60,1,0,0,1,0,0,0,0,Right,0.5,114.873,115.873,1,LINESTRING(8.000000 5.000000	9.000000 5.000000)
0,0,42,59,60,70,1,1,10,1,3.3764,3.3764,1,0,Left,2.5,118.373,121.749,1,LINESTRING(9.000000 5.000000	9.000000 6.000000)
0,0,43,205,70,80,1,0,0,1,0,0,0,0,Straight,0,121.749,122.749,1,LINESTRING(9.000000 6.000000	9.000000 7.000000)
0,0,44,226,80,79,1,0,0,1,0,0,0,0,Left,2.5,125.249,126.249,1,LINESTRING(9.000000 7.000000	8.000000 7.000000)
0,0,45,247,79,89,1,0,0,1,0,0,0,0,Right,0.5,126.749,127.749,1,LINESTRING(8.000000 7.000000	8.000000 8.000000)
0,0,46,195,89,99,1,0,0,1,0,0,0,0,Straight,0,127.749,128.749,1,LINESTRING(8.000000 8.000000	8.000000 9.000000)
0,0,47,255,99,100,1,0,0,1,0,0,0,0,Right,0.5,129.249,130.249,1,LINESTRING(8.000000 9.000000	9.000000 9.000000)
0,1,0,252,100,90,1,0,0,1,0,0,0,15,None,0,145.249,146.249,1,LINESTRING(9.000000 9.000000	9.000000 8.000000)
0,1,1,76,90,89,1,1,5,1,2.9183,2.9183,1,0,Right,0.5,146.749,149.668,1,LINESTRING(9.000000 8.000000	8.000000 8.000000)
0,1,2,222,89,88,1,0,0,1,0,0,0,0,Straight,0,149.668,150.668,1,LINESTRING(8.000000 8.000000	7.000000 8.000000)
0,1,3,79,88,98,1,1,5,1,3.7081,3.7081,1,0,Right,0.5,151.168,154.876,1,LINESTRING(7.000000 8.000000	7.000000 9.000000)
0,1,4,251,98,99,1,0,0,1,0,0,0,0,Right,0.5,155.376,156.376,1,LINESTRING(7.000000 9.000000	8.000000 9.000000)
0,1,5,194,99,89,1,0,0,1,0,0,0,0,Right,0.5,156.876,157.876,1,LINESTRING(8.000000 9.000000	8.000000 8.000000)
0,1,6,246,89,79,1,0,0,1,0,0,0,0,Straight,0,157.876,158.876,1,LINESTRING(8.000000 8.000000	8.000000 7.000000)
0,1,7,227,79,80,1,0,0,1,0,0,0,0,Left,2.5,161.376,162.376,1,LINESTRING(8.000000 7.000000	9.000000 7.000000)
0,1,8,204,80,70,1,0,0,1,0,0,0,0,Right,0.5,162.876,163.876,1,LINESTRING(9.000000 7.000000	9.000000 6.000000)
0,1,9,58,70,60,1,1,10,1,3.3764,3.3764,0,0,Straight,0,163.876,164.876,1,LINESTRING(9.000000 6.000000	9.000000 5.000000)
0,1,10,198,60,59,1,0,0,1,0,0,0,0,Right,0.5,165.376,166.376,1,LINESTRING(9.000000 5.000000	8.000000 5.000000)
0,1,11,232,59,58,1,0,0,1,0,0,0,0,Straight,0,166.376,167.376,1,LINESTRING(8.000000 5.000000	7.000000 5.000000)
0,1,12,240,58,57,1,0,0,1,0,0,0,0,Straight,0,167.376,168.376,1,LINESTRING(7.000000 5.000000	6.000000 5.000000)
0,1,13,69,57,67,1,1,20,1,3.2353,3.2353,1,0,Right,0.5,168.876,172.111,1,LINESTRING(6.000000 5.000000	6.000000 6.000000)
0,1,14,201,67,68,1,0,0,1,0,0,0,0,Right,0.5,172.611,173.611,1,LINESTRING(6.000000 6.000000	7.000000 6.000000)
0,1,15,65,68,78,1,1,10,1,2.4778,2.4778,1,0,Left,2.5,176.111,178.589,1,LINESTRING(7.000000 6.000000	7.000000 7.000000)
0,1,16,238,78,77,1,0,0,1,0,0,0,0,Left,2.5,181.089,182.089,1,LINESTRING(7.000000 7.000000	6.000000 7.000000)
0,1,17,237,77,87,1,0,0,1,0,0,0,0,Right,0.5,182.589,183.589,1,LINESTRING(6.000000 7.000000	6.000000 8.000000)
0,1,18,67,87,97,1,1,5,1,2.1348,2.1348,1,0,Straight,0,183.589,185.724,1,LINESTRING(6.000000 8.000000	6.000000 9.000000)
0,1,19,71,97,98,1,1,5,1,2.3766,2.3766,1,0,Right,0.5,186.224,188.6,1,LINESTRING(6.000000 9.000000	7.000000 9.000000)
0,1,20,251,98,99,1,0,0,1,0,0,0,0,Straight,0,188.6,189.6,2,LINESTRING(7.000000 9.000000	8.000000 9.000000)
0,1,21,255,99,100,1,0,0,1,0,0,0,0,Straight,0,189.6,190.6,2,LINESTRING(8.000000 9.000000	9.000000 9.000000)
0,2,0,254,100,99,1,0,0,1,0,0,0,15,None,0,205.6,206.6,1,LINESTRING(9.000000 9.000000	8.000000 9.000000)
0,2,1,250,99,98,1,0,0,1,0,0,0,0,Straight,0,206.6,207.6,1,LINESTRING(8.000000 9.000000	7.000000 9.000000)
0,2,2,70,98,97,1,1,5,1,2.3766,2.3766,0,0,Straight,0,207.6,208.6,1,LINESTRING(7.000000 9.000000	6.000000 9.000000)
0,2,3,66,97,87,1,1,5,1,2.1348,2.1348,0,0,Left,2.5,211.1,212.1,1,LINESTRING(6.000000 9.000000	6.000000 8.000000)
0,2,4,236,87,77,1,0,0,1,0,0,0,0,Straight,0,212.1,213.1,1,LINESTRING(6.000000 8.000000	6.000000 7.000000)
0,2,5,212,77,67,1,0,0,1,0,0,0,0,Straight,0,213.1,214.1,1,LINESTRING(6.000000 7.000000	6.000000 6.000000)
0,2,6,68,67,57,1,1,20,1,3.2353,3.2353,0,0,Straight,0,214.1,215.1,1,LINESTRING(6.000000 6.000000	6.000000 5.000000)
0,2,7,244,57,47,1,0,0,1,0,0,0,0,Straight,0,215.1,216.1,1,LINESTRING(6.000000 5.000000	6.000000 4.000000)
0,2,8,211,47,48,1,0,0,1,0,0,0,0,Left,2.5,218.6,219.6,2,LINESTRING(6.000000 4.000000	7.000000 4.000000)
0,2,9,61,48,49,1,1,15,1,3.9521,3.9521,0,0,Straight,0,219.6,220.6,2,LINESTRING(7.000000 4.000000	8.000000 4.000000)
0,2,10,208,49,39,1,0,0,1,0,0,0,0,Right,0.5,221.1,222.1,1,LINESTRING(8.000000 4.000000	8.000000 3.000000)
0,2,11,88,39,29,1,1,15,1,3.9976,3.9976,0,0,Straight,0,222.1,223.1,2,LINESTRING(8.000000 3.000000	8.000000 2.000000)
0,2,12,220,29,19,1,0,0,1,0,0,0,0,Straight,0,223.1,224.1,2,LINESTRING(8.000000 2.000000	8.000000 1.000000)
0,2,13,190,19,18,1,0,0,1,0,0,0,0,Right,0.5,224.6,225.6,1,LINESTRING(8.000000 1.000000	7.000000 1.000000)
