Instance,VehicleIndex,VehicleID,VehicleCapacity,VehicleMaxDuration,VehicleEfficiency,ClusterDemand,TaskCount,EstimatedRouteCost,ActualRouteCost,DiffRouteCost,AbsolutePercentageError
G-10x10-4,0,1,200,500,1,260,44,341.441,169.691,171.75,101.2133819708
G-10x10-4,1,2,200,500,1,165,24,201.454,118.954,82.5,69.3545404106
G-10x10-4,2,3,200,500,1,165,26,204.856,114.606,90.25,78.7480585659
