Instance,VehicleIndex,VehicleID,VehicleCapacity,VehicleMaxDuration,VehicleEfficiency,ClusterDemand,TaskCount,EstimatedRouteCost,ActualRouteCost,DiffRouteCost,AbsolutePercentageError
R-B-c,0,1,24000,39600,1,39750,102,30399.5,29934.1,465.4,1.5547485978
R-B-c,1,2,24000,39600,1,41900,119,30847.4,31037.1,-189.7,0.6112040107
R-B-c,2,3,24000,39600,1,25750,107,26133.1,24721.6,1411.5,5.7095819041
R-B-c,3,4,24000,39600,1,36500,133,30824.7,30177.1,647.6,2.1459981244
R-B-c,4,5,24000,39600,1,40700,111,30318,30183.5,134.5,0.4456076996
R-B-c,5,6,24000,39600,1,18350,146,19110.9,16817.3,2293.6,13.6383367128
