Instance,VehicleIndex,VehicleID,VehicleCapacity,VehicleMaxDuration,VehicleEfficiency,ClusterDemand,TaskCount,EstimatedRouteCost,ActualRouteCost,DiffRouteCost,AbsolutePercentageError
G-5x5-1,0,1,70,200,1,45,6,106.181,49.1813,56.9997,115.8970991007
G-5x5-1,1,2,70,200,1,85,12,114.033,67.7827,46.2503,68.2331922452
