Instance,VehicleIndex,VehicleID,VehicleCapacity,VehicleMaxDuration,VehicleEfficiency,ClusterDemand,TaskCount,EstimatedRouteCost,ActualRouteCost,DiffRouteCost,AbsolutePercentageError
G-5x5-4,0,1,20,200,1,25,4,113.194,82.944,30.25,36.4703896605
G-5x5-4,1,2,20,200,1,35,8,107.644,74.894,32.75,43.7284695703
