Instance,VehicleIndex,VehicleID,VehicleCapacity,VehicleMaxDuration,VehicleEfficiency,ClusterDemand,TaskCount,EstimatedRouteCost,ActualRouteCost,DiffRouteCost,AbsolutePercentageError
G-5x5-2-ht,0,1,40,200,1.12,20,6,95.7057,66.3157,29.39,44.3183137628
G-5x5-2-ht,1,2,30,200,1.02,50,6,134.428,87.9879,46.4401,52.7800981726
