Instance,VehicleIndex,VehicleID,VehicleCapacity,VehicleMaxDuration,VehicleEfficiency,ClusterDemand,TaskCount,EstimatedRouteCost,ActualRouteCost,DiffRouteCost,AbsolutePercentageError
G-5x5-3,0,1,50,200,1,60,10,128.368,68.119,60.249,88.4466888827
G-5x5-3,1,2,50,200,1,30,8,89.6834,49.6834,40,80.5097879775
