Problem Type,Solution Method,Clustering Method,Number of Vehicles,Max Route Time,Max Route Time wo Turns,Total Route Time,Total Route Time wo Turns,Avg Route Time,Avg Route Time wo Turns,Std Dev Route Time,Std Dev Route Time wo Turns,Min Route Time,Min Route Time wo Turns,Range Route Time,Range Route Time wo Turns,Shortest Path Time(Sec),Balanced GP Time(Sec),Capacitated GP Time(Sec),Computational Time(Sec),VA(NHO),VA(ATD),VA(CCI),VA(DMT),VA(ROI),VA(AOI),Optimal,Lower Bound,MIP Gap
3,2,0,3,669.448,371.173,1916.47,1047.97,638.823,349.323,30.8018,26.1514,607.847,320.347,61.6007,50.8259,0.029,0.404451,0.342,1.25107,0,37.553,1,345,0.195455,0.720904,1,-1,0
Vehicle No,Load No,Sequence No,Arc,From Node,To Node,Is Edge,Required,Demand,Traveling Cost,Service Cost,Driver's Service Cost,Served,Dumped,Turn Type,Turn Cost,Depart Time,Arrival Time,Visit No,Shape
0,0,0,287,1,16,1,0,0,1,0,0,0,0,None,0,0,1,1,LINESTRING(0.000000 0.000000	0.000000 1.000000)
0,0,1,7,16,31,1,1,5,1,2.3832,2.85984,0,0,Straight,0,1,2,1,LINESTRING(0.000000 1.000000	0.000000 2.000000)
0,0,2,261,31,32,1,0,0,1,0,0,0,0,Right,0.5,2.5,3.5,1,LINESTRING(0.000000 2.000000	1.000000 2.000000)
0,0,3,33,32,33,1,1,15,1,2.3121,2.77452,0,0,Straight,0,3.5,4.5,1,LINESTRING(1.000000 2.000000	2.000000 2.000000)
0,0,4,253,33,48,1,0,0,1,0,0,0,0,Left,2.5,7,8,1,LINESTRING(2.000000 2.000000	2.000000 3.000000)
0,0,5,45,48,63,1,1,5,1,3.183,3.8196,0,0,Straight,0,8,9,1,LINESTRING(2.000000 3.000000	2.000000 4.000000)
0,0,6,281,63,78,1,0,0,1,0,0,0,0,Straight,0,9,10,1,LINESTRING(2.000000 4.000000	2.000000 5.000000)
0,0,7,235,78,93,1,0,0,1,0,0,0,0,Straight,0,10,11,1,LINESTRING(2.000000 5.000000	2.000000 6.000000)
0,0,8,239,93,94,1,0,0,1,0,0,0,0,Right,0.5,11.5,12.5,1,LINESTRING(2.000000 6.000000	3.000000 6.000000)
0,0,9,233,94,109,1,0,0,1,0,0,0,0,Left,2.5,15,16,1,LINESTRING(3.000000 6.000000	3.000000 7.000000)
0,0,10,21,109,110,1,1,20,1,2.1203,2.54436,0,0,Right,0.5,16.5,17.5,1,LINESTRING(3.000000 7.000000	4.000000 7.000000)
0,0,11,245,110,125,1,0,0,1,0,0,0,0,Left,2.5,20,21,1,LINESTRING(4.000000 7.000000	4.000000 8.000000)
0,0,12,263,125,140,1,0,0,1,0,0,0,0,Straight,0,21,22,1,LINESTRING(4.000000 8.000000	4.000000 9.000000)
