Problem Type,Solution Method,Clustering Method,Number of Vehicles,Max Route Time,Max Route Time wo Turns,Total Route Time,Total Route Time wo Turns,Avg Route Time,Avg Route Time wo Turns,Std Dev Route Time,Std Dev Route Time wo Turns,Min Route Time,Min Route Time wo Turns,Range Route Time,Range Route Time wo Turns,Shortest Path Time(Sec),Balanced GP Time(Sec),Capacitated GP Time(Sec),Computational Time(Sec),VA(NHO),VA(ATD),VA(CCI),VA(DMT),VA(ROI),VA(AOI),Optimal,Lower Bound,MIP Gap
3,2,0,2,671.48,338.98,1274.73,613.732,637.366,306.866,48.2442,45.4158,603.252,274.752,68.2276,64.2276,0.016,0.239981,0.22,1.20068,0,35.2217,1,469,0.100762,1.07254,1,-1,0
Vehicle No,Load No,Sequence No,Arc,From Node,To Node,Is Edge,Required,Demand,Traveling Cost,Service Cost,Driver's Service Cost,Served,Dumped,Turn Type,Turn Cost,Depart Time,Arrival Time,Visit No,Shape
0,0,0,333,1,2,1,0,0,1,0,0,0,0,None,0,0,1,1,LINESTRING(0.000000 0.000000	1.000000 0.000000)
0,0,1,315,2,17,1,0,0,1,0,0,0,0,Left,2.5,3.5,4.5,1,LINESTRING(1.000000 0.000000	1.000000 1.000000)
0,0,2,37,17,32,1,1,5,1,2.4469,2.56925,0,0,Straight,0,4.5,5.5,1,LINESTRING(1.000000 1.000000	1.000000 2.000000)
0,0,3,307,32,33,1,0,0,1,0,0,0,0,Right,0.5,6,7,1,LINESTRING(1.000000 2.000000	2.000000 2.000000)
0,0,4,65,33,34,1,1,20,1,3.9694,4.16787,0,0,Straight,0,7,8,1,LINESTRING(2.000000 2.000000	3.000000 2.000000)
0,0,5,215,34,35,1,0,0,1,0,0,0,0,Straight,0,8,9,1,LINESTRING(3.000000 2.000000	4.000000 2.000000)
0,0,6,19,35,36,1,1,10,1,2.1598,2.26779,0,0,Straight,0,9,10,1,LINESTRING(4.000000 2.000000	5.000000 2.000000)
0,0,7,265,36,37,1,0,0,1,0,0,0,0,Straight,0,10,11,1,LINESTRING(5.000000 2.000000	6.000000 2.000000)
0,0,8,283,37,52,1,0,0,1,0,0,0,0,Left,2.5,13.5,14.5,1,LINESTRING(6.000000 2.000000	6.000000 3.000000)
0,0,9,43,52,67,1,1,5,1,2.3845,2.50373,0,0,Straight,0,14.5,15.5,1,LINESTRING(6.000000 3.000000	6.000000 4.000000)
0,0,10,203,67,68,1,0,0,1,0,0,0,0,Right,0.5,16,17,1,LINESTRING(6.000000 4.000000	7.000000 4.000000)
0,0,11,469,68,83,1,0,0,1,0,0,0,0,Left,2.5,19.5,20.5,1,LINESTRING(7.000000 4.000000	7.000000 5.000000)
0,0,12,179,83,98,1,1,15,1,2.2197,2.33068,1,0,Straight,0,20.5,22.8307,1,LINESTRING(7.000000 5.000000	7.000000 6.000000)
0,0,13,178,98,83,1,1,15,1,2.2197,2.33068,0,0,U,12.5,35.3307,36.3307,1,LINESTRING(7.000000 6.000000	7.000000 5.000000)
0,0,14,468,83,68,1,0,0,1,0,0,0,0,Straight,0,36.3307,37.3307,1,LINESTRING(7.000000 5.000000	7.000000 4.000000)
