Problem Type,Solution Method,Clustering Method,Number of Vehicles,Max Route Time,Max Route Time wo Turns,Total Route Time,Total Route Time wo Turns,Avg Route Time,Avg Route Time wo Turns,Std Dev Route Time,Std Dev Route Time wo Turns,Min Route Time,Min Route Time wo Turns,Range Route Time,Range Route Time wo Turns,Shortest Path Time(Sec),Balanced GP Time(Sec),Capacitated GP Time(Sec),Computational Time(Sec),VA(NHO),VA(ATD),VA(CCI),VA(DMT),VA(ROI),VA(AOI),Optimal,Lower Bound,MIP Gap
3,2,0,3,713.667,359.167,1824.2,932.2,608.067,310.733,163.752,81.6777,419.432,216.432,294.236,142.736,0.02,0.573206,0.333,1.44412,0.00963052,31.7222,1,330,0.181627,0.723633,1,-1,0
Vehicle No,Load No,Sequence No,Arc,From Node,To Node,Is Edge,Required,Demand,Traveling Cost,Service Cost,Driver's Service Cost,Served,Dumped,Turn Type,Turn Cost,Depart Time,Arrival Time,Visit No,Shape
0,0,0,307,1,2,1,0,0,1,0,0,0,0,None,0,0,1,1,LINESTRING(0.000000 0.000000	1.000000 0.000000)
0,0,1,59,2,17,1,1,20,1,2.6198,3.14376,0,0,Left,2.5,3.5,4.5,1,LINESTRING(1.000000 0.000000	1.000000 1.000000)
0,0,2,18,17,16,1,1,5,1,3.4178,4.10136,0,0,Left,2.5,7,8,1,LINESTRING(1.000000 1.000000	0.000000 1.000000)
0,0,3,213,16,31,1,0,0,1,0,0,0,0,Right,0.5,8.5,9.5,1,LINESTRING(0.000000 1.000000	0.000000 2.000000)
0,0,4,295,31,46,1,0,0,1,0,0,0,0,Straight,0,9.5,10.5,1,LINESTRING(0.000000 2.000000	0.000000 3.000000)
0,0,5,57,46,47,1,1,10,1,2.8069,3.36828,1,0,Right,0.5,11,14.3683,1,LINESTRING(0.000000 3.000000	1.000000 3.000000)
0,0,6,56,47,46,1,1,10,1,2.8069,3.36828,0,0,U,12.5,26.8683,27.8683,1,LINESTRING(1.000000 3.000000	0.000000 3.000000)
0,0,7,73,46,61,1,1,5,1,2.822,3.3864,1,0,Right,0.5,28.3683,31.7547,1,LINESTRING(0.000000 3.000000	0.000000 4.000000)
0,0,8,243,61,76,1,0,0,1,0,0,0,0,Straight,0,31.7547,32.7547,1,LINESTRING(0.000000 4.000000	0.000000 5.000000)
0,0,9,271,76,91,1,0,0,1,0,0,0,0,Straight,0,32.7547,33.7547,1,LINESTRING(0.000000 5.000000	0.000000 6.000000)
0,0,10,209,91,106,1,0,0,1,0,0,0,0,Straight,0,33.7547,34.7547,1,LINESTRING(0.000000 6.000000	0.000000 7.000000)
0,0,11,1,106,107,1,1,5,1,3.9566,4.74792,1,0,Right,0.5,35.2547,40.0026,1,LINESTRING(0.000000 7.000000	1.000000 7.000000)
0,0,12,50,107,92,1,1,15,1,3.1629,3.79548,1,0,Right,0.5,40.5026,44.2981,1,LINESTRING(1.000000 7.000000	1.000000 6.000000)
0,0,13,298,92,77,1,0,0,1,0,0,0,0,Straight,0,44.2981,45.2981,1,LINESTRING(1.000000 6.000000	1.000000 5.000000)
0,0,14,38,77,62,1,1,15,1,3.0627,3.67524,0,0,Straight,0,45.2981,46.2981,1,LINESTRING(1.000000 5.000000	1.000000 4.000000)
0,0,15,39,62,77,1,1,15,1,3.0627,3.67524,1,0,U,12.5,58.7981,62.4733,1,LINESTRING(1.000000 4.000000	1.000000 5.000000)
0,0,16,47,77,78,1,1,15,1,3.7771,4.53252,1,0,Right,0.5,62.9733,67.5058,1,LINESTRING(1.000000 5.000000	2.000000 5.000000)
0,0,17,46,78,77,1,1,15,1,3.7771,4.53252,0,0,U,12.5,80.0058,81.0058,1,LINESTRING(2.000000 5.000000	1.000000 5.000000)
0,0,18,299,77,92,1,0,0,1,0,0,0,0,Right,0.5,81.5058,82.5058,1,LINESTRING(1.000000 5.000000	1.000000 6.000000)
0,0,19,51,92,107,1,1,15,1,3.1629,3.79548,0,0,Straight,0,82.5058,83.5058,1,LINESTRING(1.000000 6.000000	1.000000 7.000000)
0,0,20,0,107,106,1,1,5,1,3.9566,4.74792,0,0,Left,2.5,86.0058,87.0058,1,LINESTRING(1.000000 7.000000	0.000000 7.000000)
0,0,21,301,106,121,1,0,0,1,0,0,0,0,Right,0.5,87.5058,88.5058,1,LINESTRING(0.000000 7.000000	0.000000 8.000000)
0,0,22,75,121,136,1,1,10,1,3.3077,3.96924,1,0,Straight,0,88.5058,92.4751,1,LINESTRING(0.000000 8.000000	0.000000 9.000000)
0,0,23,201,136,137,1,0,0,1,0,0,0,0,Right,0.5,92.9751,93.9751,1,LINESTRING(0.000000 9.000000	1.000000 9.000000)
0,0,24,205,137,152,1,0,0,1,0,0,0,0,Left,2.5,96.4751,97.4751,1,LINESTRING(1.000000 9.000000	1.000000 10.000000)
0,0,25,247,152,167,1,0,0,1,0,0,0,0,Straight,0,97.4751,98.4751,1,LINESTRING(1.000000 10.000000	1.000000 11.000000)
0,0,26,24,167,166,1,1,10,1,2.1967,2.63604,0,0,Left,2.5,100.975,101.975,1,LINESTRING(1.000000 11.000000	0.000000 11.000000)
0,0,27,29,166,181,1,1,20,1,2.8666,3.43992,1,0,Right,0.5,102.475,105.915,1,LINESTRING(0.000000 11.000000	0.000000 12.000000)
0,0,28,28,181,166,1,1,20,1,2.8666,3.43992,0,0,U,12.5,118.415,119.415,1,LINESTRING(0.000000 12.000000	0.000000 11.000000)
0,0,29,25,166,167,1,1,10,1,2.1967,2.63604,1,0,Left,2.5,121.915,124.551,1,LINESTRING(0.000000 11.000000	1.000000 11.000000)
0,0,30,229,167,168,1,0,0,1,0,0,0,0,Straight,0,124.551,125.551,1,LINESTRING(1.000000 11.000000	2.000000 11.000000)
0,0,31,218,168,153,1,0,0,1,0,0,0,0,Right,0.5,126.051,127.051,1,LINESTRING(2.000000 11.000000	2.000000 10.000000)
0,0,32,198,153,138,1,0,0,1,0,0,0,0,Straight,0,127.051,128.051,1,LINESTRING(2.000000 10.000000	2.000000 9.000000)
0,0,33,277,138,139,1,0,0,1,0,0,0,0,Left,2.5,130.551,131.551,1,LINESTRING(2.000000 9.000000	3.000000 9.000000)
0,0,34,259,139,140,1,0,0,1,0,0,0,0,Straight,0,131.551,132.551,1,LINESTRING(3.000000 9.000000	4.000000 9.000000)
0,0,35,279,140,141,1,0,0,1,0,0,0,0,Straight,0,132.551,133.551,1,LINESTRING(4.000000 9.000000	5.000000 9.000000)
0,0,36,262,141,126,1,0,0,1,0,0,0,0,Right,0.5,134.051,135.051,1,LINESTRING(5.000000 9.000000	5.000000 8.000000)
0,0,37,32,126,111,1,1,15,1,3.418,4.1016,0,0,Straight,0,135.051,136.051,1,LINESTRING(5.000000 8.000000	5.000000 7.000000)
0,0,38,33,111,126,1,1,15,1,3.418,4.1016,1,0,U,12.5,148.551,152.653,1,LINESTRING(5.000000 7.000000	5.000000 8.000000)
0,0,39,263,126,141,1,0,0,1,0,0,0,0,Straight,0,152.653,153.653,1,LINESTRING(5.000000 8.000000	5.000000 9.000000)
0,0,40,278,141,140,1,0,0,1,0,0,0,0,Left,2.5,156.153,157.153,1,LINESTRING(5.000000 9.000000	4.000000 9.000000)
0,0,41,68,140,125,1,1,20,1,2.1931,2.63172,1,0,Left,2.5,159.653,162.284,1,LINESTRING(4.000000 9.000000	4.000000 8.000000)
0,0,42,12,125,110,1,1,10,1,2.3695,2.8434,1,0,Straight,0,162.284,165.128,1,LINESTRING(4.000000 8.000000	4.000000 7.000000)
0,0,43,52,110,95,1,1,15,1,3.0766,3.69192,1,0,Straight,0,165.128,168.82,1,LINESTRING(4.000000 7.000000	4.000000 6.000000)
0,0,44,54,95,80,1,1,5,1,3.1545,3.7854,0,0,Straight,0,168.82,169.82,1,LINESTRING(4.000000 6.000000	4.000000 5.000000)
0,0,45,55,80,95,1,1,5,1,3.1545,3.7854,1,0,U,12.5,182.32,186.105,1,LINESTRING(4.000000 5.000000	4.000000 6.000000)
0,0,46,22,95,94,1,1,20,1,2.9994,3.59928,1,0,Left,2.5,188.605,192.204,1,LINESTRING(4.000000 6.000000	3.000000 6.000000)
0,0,47,260,94,93,1,0,0,1,0,0,0,0,Straight,0,192.204,193.204,1,LINESTRING(3.000000 6.000000	2.000000 6.000000)
0,0,48,71,93,108,1,1,10,1,3.4703,4.16436,1,0,Right,0.5,193.704,197.869,1,LINESTRING(2.000000 6.000000	2.000000 7.000000)
