Problem Type,Solution Method,Clustering Method,Number of Vehicles,Max Route Time,Max Route Time wo Turns,Total Route Time,Total Route Time wo Turns,Avg Route Time,Avg Route Time wo Turns,Std Dev Route Time,Std Dev Route Time wo Turns,Min Route Time,Min Route Time wo Turns,Range Route Time,Range Route Time wo Turns,Shortest Path Time(Sec),Balanced GP Time(Sec),Capacitated GP Time(Sec),Computational Time(Sec),VA(NHO),VA(ATD),VA(CCI),VA(DMT),VA(ROI),VA(AOI),Optimal,Lower Bound,MIP Gap
3,7,-1,3,322.6601,322.6601,816.0765,816.0765,272.0255,272.0255,35.900714,35.900714,243.4841,243.4841,79.176,79.176,0,0,0,2.87559,0.458227,35.222198,1.131579,1226,2.903729,2.98573,0,-1,-1
Vehicle No,Load No,Sequence No,Arc,From Node,To Node,Is Edge,Required,Demand,Traveling Cost,Service Cost,Driver's Service Cost,Served,Dumped,Turn Type,Turn Cost,Depart Time,Arrival Time,Visit No,Shape
0,0,0,132,1,2,1,0,0,1,0,0,0,0,None,0,0,1,1,LINESTRING(0.000000 0.000000	1.000000 0.000000)
0,0,1,52,2,17,1,0,0,1,0,0,0,0,None,0,1,2,1,LINESTRING(1.000000 0.000000	1.000000 1.000000)
0,0,2,10,17,18,1,0,0,1,0,0,0,0,None,0,2,3,1,LINESTRING(1.000000 1.000000	2.000000 1.000000)
0,0,3,40,18,33,1,0,0,1,0,0,0,0,None,0,3,4,1,LINESTRING(2.000000 1.000000	2.000000 2.000000)
0,0,4,80,33,48,1,0,0,1,0,0,0,0,None,0,4,5,1,LINESTRING(2.000000 2.000000	2.000000 3.000000)
0,0,5,35,48,47,1,0,0,1,0,0,0,0,None,0,5,6,1,LINESTRING(2.000000 3.000000	1.000000 3.000000)
0,0,6,127,47,46,1,0,0,1,0,0,0,0,None,0,6,7,1,LINESTRING(1.000000 3.000000	0.000000 3.000000)
0,0,7,66,46,61,1,0,0,1,0,0,0,0,None,0,7,8,1,LINESTRING(0.000000 3.000000	0.000000 4.000000)
0,0,8,356,61,76,1,1,5,1,2.8125,2.8125,1,0,None,0,8,10.8125,1,LINESTRING(0.000000 4.000000	0.000000 5.000000)
0,0,9,56,76,77,1,0,0,1,0,0,0,0,None,0,10.8125,11.8125,1,LINESTRING(0.000000 5.000000	1.000000 5.000000)
0,0,10,62,77,92,1,0,0,1,0,0,0,0,None,0,11.8125,12.8125,1,LINESTRING(1.000000 5.000000	1.000000 6.000000)
0,0,11,116,92,107,1,0,0,1,0,0,0,0,None,0,12.8125,13.8125,1,LINESTRING(1.000000 6.000000	1.000000 7.000000)
0,0,12,314,107,122,1,1,20,1,2.2711,2.2711,1,0,None,0,13.8125,16.0836,1,LINESTRING(1.000000 7.000000	1.000000 8.000000)
0,0,13,290,122,137,1,0,0,1,0,0,0,0,None,0,16.0836,17.0836,1,LINESTRING(1.000000 8.000000	1.000000 9.000000)
0,0,14,291,137,122,1,1,15,1,2.4842,2.4842,1,0,None,0,17.0836,19.5678,1,LINESTRING(1.000000 9.000000	1.000000 8.000000)
0,0,15,290,122,137,1,0,0,1,0,0,0,0,None,0,19.5678,20.5678,2,LINESTRING(1.000000 8.000000	1.000000 9.000000)
0,0,16,363,137,136,1,0,0,1,0,0,0,0,None,0,20.5678,21.5678,1,LINESTRING(1.000000 9.000000	0.000000 9.000000)
0,0,17,295,136,121,1,1,20,1,2.9995,2.9995,1,0,None,0,21.5678,24.5673,1,LINESTRING(0.000000 9.000000	0.000000 8.000000)
0,0,18,294,121,136,1,0,0,1,0,0,0,0,None,0,24.5673,25.5673,1,LINESTRING(0.000000 8.000000	0.000000 9.000000)
0,0,19,362,136,137,1,1,15,1,2.8559,2.8559,1,0,None,0,25.5673,28.4232,1,LINESTRING(0.000000 9.000000	1.000000 9.000000)
