Problem Type,Solution Method,Clustering Method,Number of Vehicles,Max Route Time,Max Route Time wo Turns,Total Route Time,Total Route Time wo Turns,Avg Route Time,Avg Route Time wo Turns,Std Dev Route Time,Std Dev Route Time wo Turns,Min Route Time,Min Route Time wo Turns,Range Route Time,Range Route Time wo Turns,Shortest Path Time(Sec),Balanced GP Time(Sec),Capacitated GP Time(Sec),Computational Time(Sec),VA(NHO),VA(ATD),VA(CCI),VA(DMT),VA(ROI),VA(AOI),Optimal,Lower Bound,MIP Gap
3,7,-1,2,177.534,177.534,312.1275,312.1275,156.06375,156.06375,21.47025,21.47025,134.5935,134.5935,42.9405,42.9405,0,0,0,0.396773,0.076648,14.08,1.071429,223,1.06837,1.488833,0,-1,-1
Vehicle No,Load No,Sequence No,Arc,From Node,To Node,Is Edge,Required,Demand,Traveling Cost,Service Cost,Driver's Service Cost,Served,Dumped,Turn Type,Turn Cost,Depart Time,Arrival Time,Visit No,Shape
0,0,0,86,1,2,1,0,0,1,0,0,0,0,None,0,0,1,1,LINESTRING(0.000000 0.000000	1.000000 0.000000)
0,0,1,192,2,12,1,1,5,1,3.7891,3.7891,1,0,None,0,1,4.7891,1,LINESTRING(1.000000 0.000000	1.000000 1.000000)
0,0,2,223,12,11,1,1,15,1,2.4958,2.4958,1,0,None,0,4.7891,7.2849,1,LINESTRING(1.000000 1.000000	0.000000 1.000000)
0,0,3,60,11,21,1,0,0,1,0,0,0,0,None,0,7.2849,8.2849,1,LINESTRING(0.000000 1.000000	0.000000 2.000000)
0,0,4,178,21,31,1,1,15,1,2.397,2.397,1,0,None,0,8.2849,10.6819,1,LINESTRING(0.000000 2.000000	0.000000 3.000000)
0,0,5,179,31,21,1,0,0,1,0,0,0,0,None,0,10.6819,11.6819,1,LINESTRING(0.000000 3.000000	0.000000 2.000000)
0,0,6,220,21,22,1,0,0,1,0,0,0,0,None,0,11.6819,12.6819,1,LINESTRING(0.000000 2.000000	1.000000 2.000000)
0,0,7,183,22,12,1,1,5,1,3.1553,3.1553,1,0,None,0,12.6819,15.8372,1,LINESTRING(1.000000 2.000000	1.000000 1.000000)
0,0,8,182,12,22,1,0,0,1,0,0,0,0,None,0,15.8372,16.8372,1,LINESTRING(1.000000 1.000000	1.000000 2.000000)
0,0,9,221,22,21,1,1,15,1,3.1855,3.1855,1,0,None,0,16.8372,20.0227,1,LINESTRING(1.000000 2.000000	0.000000 2.000000)
0,0,10,178,21,31,1,1,15,1,2.397,0,0,0,None,0,20.0227,21.0227,2,LINESTRING(0.000000 2.000000	0.000000 3.000000)
0,0,11,48,31,32,1,0,0,1,0,0,0,0,None,0,21.0227,22.0227,1,LINESTRING(0.000000 3.000000	1.000000 3.000000)
0,0,12,200,32,42,1,1,10,1,3.1644,3.1644,1,0,None,0,22.0227,25.1871,1,LINESTRING(1.000000 3.000000	1.000000 4.000000)
0,0,13,210,42,52,1,1,15,1,3.738,3.738,1,0,None,0,25.1871,28.9251,1,LINESTRING(1.000000 4.000000	1.000000 5.000000)
0,0,14,203,52,51,1,1,15,1,2.5775,2.5775,1,0,None,0,28.9251,31.5026,1,LINESTRING(1.000000 5.000000	0.000000 5.000000)
0,0,15,202,51,52,1,0,0,1,0,0,0,0,None,0,31.5026,32.5026,1,LINESTRING(0.000000 5.000000	1.000000 5.000000)
0,0,16,34,52,53,1,0,0,1,0,0,0,0,None,0,32.5026,33.5026,1,LINESTRING(1.000000 5.000000	2.000000 5.000000)
0,0,17,207,53,43,1,1,20,1,2.6792,2.6792,1,0,None,0,33.5026,36.1818,1,LINESTRING(2.000000 5.000000	2.000000 4.000000)
0,0,18,175,43,33,1,1,5,1,2.7459,2.7459,1,0,None,0,36.1818,38.9277,1,LINESTRING(2.000000 4.000000	2.000000 3.000000)
0,0,19,42,33,34,1,0,0,1,0,0,0,0,None,0,38.9277,39.9277,1,LINESTRING(2.000000 3.000000	3.000000 3.000000)
0,0,20,181,34,24,1,1,5,1,3.033,3.033,1,0,None,0,39.9277,42.9607,1,LINESTRING(3.000000 3.000000	3.000000 2.000000)
0,0,21,22,24,25,1,0,0,1,0,0,0,0,None,0,42.9607,43.9607,1,LINESTRING(3.000000 2.000000	4.000000 2.000000)
0,0,22,216,25,35,1,1,15,1,3.5732,3.5732,1,0,None,0,43.9607,47.5339,1,LINESTRING(4.000000 2.000000	4.000000 3.000000)
0,0,23,218,35,45,1,0,0,1,0,0,0,0,None,0,47.5339,48.5339,1,LINESTRING(4.000000 3.000000	4.000000 4.000000)
0,0,24,219,45,35,1,1,5,1,3.196,3.196,1,0,None,0,48.5339,51.7299,1,LINESTRING(4.000000 4.000000	4.000000 3.000000)
0,0,25,218,35,45,1,0,0,1,0,0,0,0,None,0,51.7299,52.7299,2,LINESTRING(4.000000 3.000000	4.000000 4.000000)
