Problem Type,Solution Method,Clustering Method,Number of Vehicles,Max Route Time,Max Route Time wo Turns,Total Route Time,Total Route Time wo Turns,Avg Route Time,Avg Route Time wo Turns,Std Dev Route Time,Std Dev Route Time wo Turns,Min Route Time,Min Route Time wo Turns,Range Route Time,Range Route Time wo Turns,Shortest Path Time(Sec),Balanced GP Time(Sec),Capacitated GP Time(Sec),Computational Time(Sec),VA(NHO),VA(ATD),VA(CCI),VA(DMT),VA(ROI),VA(AOI),Optimal,Lower Bound,MIP Gap
3,7,-1,3,341.8312,341.8312,844.7222,844.7222,281.574067,281.574067,45.08928,45.08928,233.3797,233.3797,108.4515,108.4515,0,0,0,5.071937,0.346137,30.903986,1.090909,845,3.037037,2.809524,0,-1,-1
Vehicle No,Load No,Sequence No,Arc,From Node,To Node,Is Edge,Required,Demand,Traveling Cost,Service Cost,Driver's Service Cost,Served,Dumped,Turn Type,Turn Cost,Depart Time,Arrival Time,Visit No,Shape
0,0,0,114,1,2,1,0,0,1,0,0,0,0,None,0,0,1,1,LINESTRING(0.000000 0.000000	1.000000 0.000000)
0,0,1,336,2,17,1,1,20,1,2.6198,0,0,0,None,0,1,2,1,LINESTRING(1.000000 0.000000	1.000000 1.000000)
0,0,2,297,17,16,1,0,0,1,0,0,0,0,None,0,2,3,1,LINESTRING(1.000000 1.000000	0.000000 1.000000)
0,0,3,20,16,31,1,0,0,1,0,0,0,0,None,0,3,4,1,LINESTRING(0.000000 1.000000	0.000000 2.000000)
0,0,4,102,31,46,1,0,0,1,0,0,0,0,None,0,4,5,1,LINESTRING(0.000000 2.000000	0.000000 3.000000)
0,0,5,334,46,47,1,0,0,1,0,0,0,0,None,0,5,6,1,LINESTRING(0.000000 3.000000	1.000000 3.000000)
0,0,6,335,47,46,1,1,10,1,2.8069,2.8069,1,0,None,0,6,8.8069,1,LINESTRING(1.000000 3.000000	0.000000 3.000000)
0,0,7,350,46,61,1,1,5,1,2.822,0,0,0,None,0,8.8069,9.8069,1,LINESTRING(0.000000 3.000000	0.000000 4.000000)
0,0,8,50,61,76,1,0,0,1,0,0,0,0,None,0,9.8069,10.8069,1,LINESTRING(0.000000 4.000000	0.000000 5.000000)
0,0,9,78,76,91,1,0,0,1,0,0,0,0,None,0,10.8069,11.8069,1,LINESTRING(0.000000 5.000000	0.000000 6.000000)
0,0,10,16,91,106,1,0,0,1,0,0,0,0,None,0,11.8069,12.8069,1,LINESTRING(0.000000 6.000000	0.000000 7.000000)
0,0,11,278,106,107,1,0,0,1,0,0,0,0,None,0,12.8069,13.8069,1,LINESTRING(0.000000 7.000000	1.000000 7.000000)
0,0,12,279,107,106,1,1,5,1,3.9566,3.9566,1,0,None,0,13.8069,17.7635,1,LINESTRING(1.000000 7.000000	0.000000 7.000000)
0,0,13,278,106,107,1,0,0,1,0,0,0,0,None,0,17.7635,18.7635,2,LINESTRING(0.000000 7.000000	1.000000 7.000000)
