Problem Type,Solution Method,Clustering Method,Number of Vehicles,Max Route Time,Max Route Time wo Turns,Total Route Time,Total Route Time wo Turns,Avg Route Time,Avg Route Time wo Turns,Std Dev Route Time,Std Dev Route Time wo Turns,Min Route Time,Min Route Time wo Turns,Shortest Path Time(Sec),Balanced GP Time(Sec),Capacitated GP Time(Sec),Computational Time(Sec),VA(NHO),VA(ATD),VA(CCI),VA(DMT),VA(ROI),VA(AOI),Optimal,Lower Bound,MIP Gap
3,1,-1,2,601.711,295.335,1196.55,572.046,598.273,286.023,4.86256,13.1687,594.835,276.711,0.017,0,0,3600.36,0.703652,51.0435,1.13333,877,1.9655,1.73842,0,638.724,0.015582
Vehicle No,Load No,Sequence No,Arc,From Node,To Node,Is Edge,Required,Demand,Traveling Cost,Service Cost,Driver's Service Cost,Served,Dumped,Turn Type,Turn Cost,Depart Time,Arrival Time,Visit No,Shape
0,0,0,333,1,2,1,0,0,1,0,0,0,0,None,0,0,1,1,"LINESTRING(0.000000 0.000000,1.000000 0.000000)"
0,0,1,315,2,17,1,0,0,1,0,0,0,0,Left,2.5,3.5,4.5,1,"LINESTRING(1.000000 0.000000,1.000000 1.000000)"
0,0,2,48,17,16,1,1,20,1,3.5078,3.5078,1,0,Left,2.5,7,10.5078,1,"LINESTRING(1.000000 1.000000,0.000000 1.000000)"
0,0,3,49,16,17,1,1,20,1,3.5078,3.5078,0,0,U,12.5,23.0078,24.0078,1,"LINESTRING(0.000000 1.000000,1.000000 1.000000)"
0,0,4,45,17,18,1,1,15,1,3.9896,3.9896,1,0,Straight,0,24.0078,27.9974,1,"LINESTRING(1.000000 1.000000,2.000000 1.000000)"
0,0,5,44,18,17,1,1,15,1,3.9896,3.9896,0,0,U,12.5,40.4974,41.4974,1,"LINESTRING(2.000000 1.000000,1.000000 1.000000)"
0,0,6,37,17,32,1,1,5,1,2.4469,2.4469,0,0,Right,0.5,41.9974,42.9974,1,"LINESTRING(1.000000 1.000000,1.000000 2.000000)"
0,0,7,307,32,33,1,0,0,1,0,0,0,0,Right,0.5,43.4974,44.4974,1,"LINESTRING(1.000000 2.000000,2.000000 2.000000)"
0,0,8,65,33,34,1,1,20,1,3.9694,3.9694,0,0,Straight,0,44.4974,45.4974,1,"LINESTRING(2.000000 2.000000,3.000000 2.000000)"
0,0,9,215,34,35,1,0,0,1,0,0,0,0,Straight,0,45.4974,46.4974,1,"LINESTRING(3.000000 2.000000,4.000000 2.000000)"
0,0,10,31,35,50,1,1,20,1,3.2955,3.2955,1,0,Left,2.5,48.9974,52.2929,1,"LINESTRING(4.000000 2.000000,4.000000 3.000000)"
0,0,11,229,50,65,1,0,0,1,0,0,0,0,Straight,0,52.2929,53.2929,1,"LINESTRING(4.000000 3.000000,4.000000 4.000000)"
0,0,12,253,65,80,1,0,0,1,0,0,0,0,Straight,0,53.2929,54.2929,1,"LINESTRING(4.000000 4.000000,4.000000 5.000000)"
0,0,13,241,80,81,1,0,0,1,0,0,0,0,Right,0.5,54.7929,55.7929,1,"LINESTRING(4.000000 5.000000,5.000000 5.000000)"
