Problem Type,Solution Method,Clustering Method,Number of Vehicles,Max Route Time,Max Route Time wo Turns,Total Route Time,Total Route Time wo Turns,Avg Route Time,Avg Route Time wo Turns,Std Dev Route Time,Std Dev Route Time wo Turns,Min Route Time,Min Route Time wo Turns,Shortest Path Time(Sec),Balanced GP Time(Sec),Capacitated GP Time(Sec),Computational Time(Sec),VA(NHO),VA(ATD),VA(CCI),VA(DMT),VA(ROI),VA(AOI),Optimal,Lower Bound,MIP Gap
3,1,-1,2,191.896,150.731,379.627,292.127,189.814,146.064,2.94503,6.60091,187.731,141.396,0.013,0,0,493.189,0.720415,33.4933,1.42857,288,2.46149,0.455765,1,214.896,0
Vehicle No,Load No,Sequence No,Arc,From Node,To Node,Is Edge,Required,Demand,Traveling Cost,Service Cost,Driver's Service Cost,Served,Dumped,Turn Type,Turn Cost,Depart Time,Arrival Time,Visit No,Shape
0,0,0,185,1,11,1,0,0,1,0,0,0,0,None,0,0,1,1,"LINESTRING(0.000000 0.000000,0.000000 1.000000)"
0,0,1,161,11,21,1,0,0,1,0,0,0,0,Straight,0,1,2,1,"LINESTRING(0.000000 1.000000,0.000000 2.000000)"
0,0,2,5,21,31,1,1,15,1,2.397,2.397,0,0,Straight,0,2,3,1,"LINESTRING(0.000000 2.000000,0.000000 3.000000)"
0,0,3,175,31,41,1,0,0,1,0,0,0,0,Straight,0,3,4,1,"LINESTRING(0.000000 3.000000,0.000000 4.000000)"
0,0,4,139,41,51,1,0,0,1,0,0,0,0,Straight,0,4,5,1,"LINESTRING(0.000000 4.000000,0.000000 5.000000)"
0,0,5,29,51,52,1,1,15,1,2.5775,2.5775,1,0,Right,0.5,5.5,8.0775,1,"LINESTRING(0.000000 5.000000,1.000000 5.000000)"
0,0,6,135,52,53,1,0,0,1,0,0,0,0,Straight,0,8.0775,9.0775,1,"LINESTRING(1.000000 5.000000,2.000000 5.000000)"
0,0,7,32,53,43,1,1,20,1,2.6792,2.6792,1,0,Right,0.5,9.5775,12.2567,1,"LINESTRING(2.000000 5.000000,2.000000 4.000000)"
0,0,8,0,43,33,1,1,5,1,2.7459,2.7459,0,0,Straight,0,12.2567,13.2567,1,"LINESTRING(2.000000 4.000000,2.000000 3.000000)"
0,0,9,144,33,32,1,0,0,1,0,0,0,0,Right,0.5,13.7567,14.7567,1,"LINESTRING(2.000000 3.000000,1.000000 3.000000)"
0,0,10,27,32,42,1,1,10,1,3.1644,3.1644,1,0,Right,0.5,15.2567,18.4211,1,"LINESTRING(1.000000 3.000000,1.000000 4.000000)"
0,0,11,37,42,52,1,1,15,1,3.738,3.738,1,0,Straight,0,18.4211,22.1591,1,"LINESTRING(1.000000 4.000000,1.000000 5.000000)"
0,0,12,135,52,53,1,0,0,1,0,0,0,0,Right,0.5,22.6591,23.6591,2,"LINESTRING(1.000000 5.000000,2.000000 5.000000)"
0,0,13,173,53,54,1,0,0,1,0,0,0,0,Straight,0,23.6591,24.6591,1,"LINESTRING(2.000000 5.000000,3.000000 5.000000)"
0,0,14,35,54,55,1,1,5,1,3.4983,3.4983,1,0,Straight,0,24.6591,28.1574,1,"LINESTRING(3.000000 5.000000,4.000000 5.000000)"
0,0,15,105,55,65,1,0,0,1,0,0,0,0,Left,2.5,30.6574,31.6574,1,"LINESTRING(4.000000 5.000000,4.000000 6.000000)"
0,0,16,157,65,75,1,0,0,1,0,0,0,0,Straight,0,31.6574,32.6574,1,"LINESTRING(4.000000 6.000000,4.000000 7.000000)"
0,0,17,111,75,85,1,0,0,1,0,0,0,0,Straight,0,32.6574,33.6574,1,"LINESTRING(4.000000 7.000000,4.000000 8.000000)"
0,0,18,31,85,95,1,1,10,1,2.5464,2.5464,1,0,Straight,0,33.6574,36.2038,1,"LINESTRING(4.000000 8.000000,4.000000 9.000000)"
0,0,19,30,95,85,1,1,10,1,2.5464,2.5464,0,0,U,12.5,48.7038,49.7038,1,"LINESTRING(4.000000 9.000000,4.000000 8.000000)"
0,0,20,102,85,84,1,0,0,1,0,0,0,0,Right,0.5,50.2038,51.2038,1,"LINESTRING(4.000000 8.000000,3.000000 8.000000)"
0,0,21,130,84,83,1,0,0,1,0,0,0,0,Straight,0,51.2038,52.2038,1,"LINESTRING(3.000000 8.000000,2.000000 8.000000)"
0,0,22,10,83,82,1,1,15,1,2.8575,2.8575,1,0,Straight,0,52.2038,55.0613,1,"LINESTRING(2.000000 8.000000,1.000000 8.000000)"
0,0,23,176,82,81,1,0,0,1,0,0,0,0,Straight,0,55.0613,56.0613,1,"LINESTRING(1.000000 8.000000,0.000000 8.000000)"
0,0,24,117,81,91,1,0,0,1,0,0,0,0,Right,0.5,56.5613,57.5613,1,"LINESTRING(0.000000 8.000000,0.000000 9.000000)"
0,0,25,39,91,92,1,1,10,1,3.0262,3.0262,1,0,Right,0.5,58.0613,61.0875,1,"LINESTRING(0.000000 9.000000,1.000000 9.000000)"
0,0,26,2,92,82,1,1,20,1,2.2014,2.2014,1,0,Right,0.5,61.5875,63.7889,1,"LINESTRING(1.000000 9.000000,1.000000 8.000000)"
0,0,27,16,82,72,1,1,10,1,3.3882,3.3882,1,0,Straight,0,63.7889,67.1771,1,"LINESTRING(1.000000 8.000000,1.000000 7.000000)"
0,0,28,182,72,71,1,0,0,1,0,0,0,0,Right,0.5,67.6771,68.6771,1,"LINESTRING(1.000000 7.000000,0.000000 7.000000)"
0,0,29,165,71,81,1,0,0,1,0,0,0,0,Right,0.5,69.1771,70.1771,1,"LINESTRING(0.000000 7.000000,0.000000 8.000000)"
0,0,30,177,81,82,1,0,0,1,0,0,0,0,Right,0.5,70.6771,71.6771,1,"LINESTRING(0.000000 8.000000,1.000000 8.000000)"
0,0,31,11,82,83,1,1,15,1,2.8575,2.8575,0,0,Straight,0,71.6771,72.6771,1,"LINESTRING(1.000000 8.000000,2.000000 8.000000)"
0,0,32,131,83,84,1,0,0,1,0,0,0,0,Straight,0,72.6771,73.6771,1,"LINESTRING(2.000000 8.000000,3.000000 8.000000)"
0,0,33,128,84,74,1,0,0,1,0,0,0,0,Right,0.5,74.1771,75.1771,1,"LINESTRING(3.000000 8.000000,3.000000 7.000000)"
0,0,34,154,74,64,1,0,0,1,0,0,0,0,Straight,0,75.1771,76.1771,1,"LINESTRING(3.000000 7.000000,3.000000 6.000000)"
0,0,35,12,64,54,1,1,10,1,3.1608,3.1608,1,0,Straight,0,76.1771,79.3379,1,"LINESTRING(3.000000 6.000000,3.000000 5.000000)"
0,0,36,40,54,44,1,1,5,1,2.8976,2.8976,1,0,Straight,0,79.3379,82.2355,1,"LINESTRING(3.000000 5.000000,3.000000 4.000000)"
0,0,37,146,44,34,1,0,0,1,0,0,0,0,Straight,0,82.2355,83.2355,1,"LINESTRING(3.000000 4.000000,3.000000 3.000000)"
0,0,38,6,34,24,1,1,5,1,3.033,3.033,0,0,Straight,0,83.2355,84.2355,1,"LINESTRING(3.000000 3.000000,3.000000 2.000000)"
0,0,39,136,24,14,1,0,0,1,0,0,0,0,Straight,0,84.2355,85.2355,1,"LINESTRING(3.000000 2.000000,3.000000 1.000000)"
0,0,40,14,14,4,1,1,10,1,2.4461,2.4461,1,0,Straight,0,85.2355,87.6816,1,"LINESTRING(3.000000 1.000000,3.000000 0.000000)"
0,0,41,21,4,5,1,1,20,1,2.5901,2.5901,1,0,Left,2.5,90.1816,92.7717,1,"LINESTRING(3.000000 0.000000,4.000000 0.000000)"
0,0,42,125,5,15,1,0,0,1,0,0,0,0,Left,2.5,95.2717,96.2717,1,"LINESTRING(4.000000 0.000000,4.000000 1.000000)"
0,0,43,101,15,16,1,0,0,1,0,0,0,0,Right,0.5,96.7717,97.7717,1,"LINESTRING(4.000000 1.000000,5.000000 1.000000)"
0,0,44,92,16,6,1,1,10,1,3.047,3.047,1,0,Right,0.5,98.2717,101.319,1,"LINESTRING(5.000000 1.000000,5.000000 0.000000)"
0,0,45,203,6,7,1,0,0,1,0,0,0,0,Left,2.5,103.819,104.819,1,"LINESTRING(5.000000 0.000000,6.000000 0.000000)"
0,0,46,77,7,17,1,1,5,1,3.3168,3.3168,0,0,Left,2.5,107.319,108.319,1,"LINESTRING(6.000000 0.000000,6.000000 1.000000)"
0,0,47,199,17,27,1,0,0,1,0,0,0,0,Straight,0,108.319,109.319,1,"LINESTRING(6.000000 1.000000,6.000000 2.000000)"
0,0,48,207,27,37,1,0,0,1,0,0,0,0,Straight,0,109.319,110.319,1,"LINESTRING(6.000000 2.000000,6.000000 3.000000)"
0,0,49,217,37,47,1,0,0,1,0,0,0,0,Straight,0,110.319,111.319,1,"LINESTRING(6.000000 3.000000,6.000000 4.000000)"
0,0,50,57,47,57,1,1,5,1,3.1138,3.1138,1,0,Straight,0,111.319,114.432,1,"LINESTRING(6.000000 4.000000,6.000000 5.000000)"
0,0,51,231,57,67,1,0,0,1,0,0,0,0,Straight,0,114.432,115.432,1,"LINESTRING(6.000000 5.000000,6.000000 6.000000)"
0,0,52,87,67,68,1,1,5,1,3.1423,3.1423,1,0,Right,0.5,115.932,119.075,1,"LINESTRING(6.000000 6.000000,7.000000 6.000000)"
0,0,53,79,68,69,1,1,20,1,2.721,2.721,1,0,Straight,0,119.075,121.796,1,"LINESTRING(7.000000 6.000000,8.000000 6.000000)"
0,0,54,263,69,70,1,0,0,1,0,0,0,0,Straight,0,121.796,122.796,1,"LINESTRING(8.000000 6.000000,9.000000 6.000000)"
0,0,55,264,70,60,1,0,0,1,0,0,0,0,Right,0.5,123.296,124.296,1,"LINESTRING(9.000000 6.000000,9.000000 5.000000)"
0,0,56,88,60,59,1,1,20,1,2.8618,2.8618,1,0,Right,0.5,124.796,127.658,1,"LINESTRING(9.000000 5.000000,8.000000 5.000000)"
0,0,57,71,59,69,1,1,20,1,3.1178,3.1178,1,0,Right,0.5,128.158,131.275,1,"LINESTRING(8.000000 5.000000,8.000000 6.000000)"
