Problem Type,Solution Method,Clustering Method,Number of Vehicles,Max Route Time,Max Route Time wo Turns,Total Route Time,Total Route Time wo Turns,Avg Route Time,Avg Route Time wo Turns,Std Dev Route Time,Std Dev Route Time wo Turns,Min Route Time,Min Route Time wo Turns,Shortest Path Time(Sec),Balanced GP Time(Sec),Capacitated GP Time(Sec),Computational Time(Sec),VA(NHO),VA(ATD),VA(CCI),VA(DMT),VA(ROI),VA(AOI),Optimal,Lower Bound,MIP Gap
3,1,-1,3,476.717,242.257,1427.22,702.722,475.741,234.241,0.980225,9.18592,474.757,224.217,0.021,0,0,3600.44,0.75223,52.3683,1.13636,780,3.64921,2.10161,0,500.824,0.0136529
Vehicle No,Load No,Sequence No,Arc,From Node,To Node,Is Edge,Required,Demand,Traveling Cost,Service Cost,Driver's Service Cost,Served,Dumped,Turn Type,Turn Cost,Depart Time,Arrival Time,Visit No,Shape
0,0,0,307,1,2,1,0,0,1,0,0,0,0,None,0,0,1,1,"LINESTRING(0.000000 0.000000,1.000000 0.000000)"
0,0,1,59,2,17,1,1,20,1,2.6198,2.6198,0,0,Left,2.5,3.5,4.5,1,"LINESTRING(1.000000 0.000000,1.000000 1.000000)"
0,0,2,281,17,18,1,0,0,1,0,0,0,0,Right,0.5,5,6,1,"LINESTRING(1.000000 1.000000,2.000000 1.000000)"
0,0,3,236,18,3,1,0,0,1,0,0,0,0,Right,0.5,6.5,7.5,1,"LINESTRING(2.000000 1.000000,2.000000 0.000000)"
0,0,4,27,3,4,1,1,15,1,2.9397,2.9397,1,0,Left,2.5,10,12.9397,1,"LINESTRING(2.000000 0.000000,3.000000 0.000000)"
0,0,5,215,4,19,1,0,0,1,0,0,0,0,Left,2.5,15.4397,16.4397,1,"LINESTRING(3.000000 0.000000,3.000000 1.000000)"
0,0,6,235,19,20,1,0,0,1,0,0,0,0,Right,0.5,16.9397,17.9397,1,"LINESTRING(3.000000 1.000000,4.000000 1.000000)"
0,0,7,15,20,21,1,1,20,1,3.2837,3.2837,1,0,Straight,0,17.9397,21.2234,1,"LINESTRING(4.000000 1.000000,5.000000 1.000000)"
0,0,8,6,21,6,1,1,20,1,2.499,2.499,0,0,Right,0.5,21.7234,22.7234,1,"LINESTRING(5.000000 1.000000,5.000000 0.000000)"
0,0,9,7,6,21,1,1,20,1,2.499,2.499,1,0,U,12.5,35.2234,37.7224,1,"LINESTRING(5.000000 0.000000,5.000000 1.000000)"
0,0,10,41,21,36,1,1,5,1,3.4473,3.4473,1,0,Straight,0,37.7224,41.1697,1,"LINESTRING(5.000000 1.000000,5.000000 2.000000)"
0,0,11,193,36,37,1,0,0,1,0,0,0,0,Right,0.5,41.6697,42.6697,1,"LINESTRING(5.000000 2.000000,6.000000 2.000000)"
0,0,12,343,37,38,1,0,0,1,0,0,0,0,Straight,0,42.6697,43.6697,1,"LINESTRING(6.000000 2.000000,7.000000 2.000000)"
0,0,13,364,38,23,1,0,0,1,0,0,0,0,Right,0.5,44.1697,45.1697,1,"LINESTRING(7.000000 2.000000,7.000000 1.000000)"
0,0,14,89,23,24,1,1,20,1,3.661,3.661,0,0,Left,2.5,47.6697,48.6697,1,"LINESTRING(7.000000 1.000000,8.000000 1.000000)"
0,0,15,81,24,25,1,1,20,1,3.842,3.842,0,0,Straight,0,48.6697,49.6697,1,"LINESTRING(8.000000 1.000000,9.000000 1.000000)"
0,0,16,323,25,26,1,0,0,1,0,0,0,0,Straight,0,49.6697,50.6697,1,"LINESTRING(9.000000 1.000000,10.000000 1.000000)"
0,0,17,111,26,41,1,1,20,1,2.1384,2.1384,0,0,Left,2.5,53.1697,54.1697,1,"LINESTRING(10.000000 1.000000,10.000000 2.000000)"
0,0,18,139,41,56,1,1,20,1,2.796,2.796,0,0,Straight,0,54.1697,55.1697,1,"LINESTRING(10.000000 2.000000,10.000000 3.000000)"
0,0,19,313,56,71,1,0,0,1,0,0,0,0,Straight,0,55.1697,56.1697,1,"LINESTRING(10.000000 3.000000,10.000000 4.000000)"
0,0,20,359,71,86,1,0,0,1,0,0,0,0,Straight,0,56.1697,57.1697,1,"LINESTRING(10.000000 4.000000,10.000000 5.000000)"
0,0,21,107,86,101,1,1,15,1,3.2451,3.2451,0,0,Straight,0,57.1697,58.1697,1,"LINESTRING(10.000000 5.000000,10.000000 6.000000)"
0,0,22,336,101,100,1,0,0,1,0,0,0,0,Left,2.5,60.6697,61.6697,1,"LINESTRING(10.000000 6.000000,9.000000 6.000000)"
0,0,23,393,100,115,1,0,0,1,0,0,0,0,Right,0.5,62.1697,63.1697,1,"LINESTRING(9.000000 6.000000,9.000000 7.000000)"
0,0,24,126,115,114,1,1,20,1,3.9196,3.9196,0,0,Left,2.5,65.6697,66.6697,1,"LINESTRING(9.000000 7.000000,8.000000 7.000000)"
0,0,25,127,114,115,1,1,20,1,3.9196,3.9196,1,0,U,12.5,79.1697,83.0893,1,"LINESTRING(8.000000 7.000000,9.000000 7.000000)"
0,0,26,392,115,100,1,0,0,1,0,0,0,0,Right,0.5,83.5893,84.5893,1,"LINESTRING(9.000000 7.000000,9.000000 6.000000)"
0,0,27,92,100,99,1,1,10,1,3.0658,3.0658,1,0,Right,0.5,85.0893,88.1551,1,"LINESTRING(9.000000 6.000000,8.000000 6.000000)"
0,0,28,350,99,98,1,0,0,1,0,0,0,0,Straight,0,88.1551,89.1551,1,"LINESTRING(8.000000 6.000000,7.000000 6.000000)"
0,0,29,99,98,113,1,1,10,1,2.7564,2.7564,1,0,Right,0.5,89.6551,92.4115,1,"LINESTRING(7.000000 6.000000,7.000000 7.000000)"
0,0,30,347,113,128,1,0,0,1,0,0,0,0,Straight,0,92.4115,93.4115,1,"LINESTRING(7.000000 7.000000,7.000000 8.000000)"
0,0,31,97,128,129,1,1,15,1,2.4286,2.4286,1,0,Right,0.5,93.9115,96.3401,1,"LINESTRING(7.000000 8.000000,8.000000 8.000000)"
0,0,32,355,129,130,1,0,0,1,0,0,0,0,Straight,0,96.3401,97.3401,1,"LINESTRING(8.000000 8.000000,9.000000 8.000000)"
0,0,33,125,130,145,1,1,10,1,2.4659,2.4659,1,0,Left,2.5,99.8401,102.306,1,"LINESTRING(9.000000 8.000000,9.000000 9.000000)"
0,0,34,101,145,146,1,1,20,1,3.7563,3.7563,0,0,Right,0.5,102.806,103.806,1,"LINESTRING(9.000000 9.000000,10.000000 9.000000)"
0,0,35,100,146,145,1,1,20,1,3.7563,3.7563,1,0,U,12.5,116.306,120.062,1,"LINESTRING(10.000000 9.000000,9.000000 9.000000)"
0,0,36,124,145,130,1,1,10,1,2.4659,2.4659,0,0,Left,2.5,122.562,123.562,1,"LINESTRING(9.000000 9.000000,9.000000 8.000000)"
0,0,37,354,130,129,1,0,0,1,0,0,0,0,Right,0.5,124.062,125.062,1,"LINESTRING(9.000000 8.000000,8.000000 8.000000)"
0,0,38,96,129,128,1,1,15,1,2.4286,2.4286,0,0,Straight,0,125.062,126.062,1,"LINESTRING(8.000000 8.000000,7.000000 8.000000)"
0,0,39,391,128,143,1,0,0,1,0,0,0,0,Right,0.5,126.562,127.562,1,"LINESTRING(7.000000 8.000000,7.000000 9.000000)"
0,0,40,373,143,158,1,0,0,1,0,0,0,0,Straight,0,127.562,128.562,1,"LINESTRING(7.000000 9.000000,7.000000 10.000000)"
0,0,41,395,158,173,1,0,0,1,0,0,0,0,Straight,0,128.562,129.562,1,"LINESTRING(7.000000 10.000000,7.000000 11.000000)"
