Problem Type,Solution Method,Clustering Method,Number of Vehicles,Max Route Time,Max Route Time wo Turns,Total Route Time,Total Route Time wo Turns,Avg Route Time,Avg Route Time wo Turns,Std Dev Route Time,Std Dev Route Time wo Turns,Min Route Time,Min Route Time wo Turns,Shortest Path Time(Sec),Balanced GP Time(Sec),Capacitated GP Time(Sec),Computational Time(Sec),VA(NHO),VA(ATD),VA(CCI),VA(DMT),VA(ROI),VA(AOI),Optimal,Lower Bound,MIP Gap
3,1,-1,3,168.032,112.532,501.295,323.295,167.098,107.765,0.98736,4.67046,166.065,103.198,0.009,0,0,403.868,0.714463,26.7041,1.13043,200,2.06973,0.608741,1,183.198,0
Vehicle No,Load No,Sequence No,Arc,From Node,To Node,Is Edge,Required,Demand,Traveling Cost,Service Cost,Driver's Service Cost,Served,Dumped,Turn Type,Turn Cost,Depart Time,Arrival Time,Visit No,Shape
0,0,0,143,1,11,1,0,0,1,0,0,0,0,None,0,0,1,1,"LINESTRING(0.000000 0.000000,0.000000 1.000000)"
0,0,1,21,11,12,1,1,20,1,3.1333,3.1333,0,0,Right,0.5,1.5,2.5,1,"LINESTRING(0.000000 1.000000,1.000000 1.000000)"
0,0,2,115,12,22,1,0,0,1,0,0,0,0,Left,2.5,5,6,1,"LINESTRING(1.000000 1.000000,1.000000 2.000000)"
0,0,3,119,22,32,1,0,0,1,0,0,0,0,Straight,0,6,7,1,"LINESTRING(1.000000 2.000000,1.000000 3.000000)"
0,0,4,105,32,42,1,0,0,1,0,0,0,0,Straight,0,7,8,1,"LINESTRING(1.000000 3.000000,1.000000 4.000000)"
0,0,5,139,42,52,1,0,0,1,0,0,0,0,Straight,0,8,9,1,"LINESTRING(1.000000 4.000000,1.000000 5.000000)"
0,0,6,99,52,62,1,0,0,1,0,0,0,0,Straight,0,9,10,1,"LINESTRING(1.000000 5.000000,1.000000 6.000000)"
0,0,7,101,62,72,1,0,0,1,0,0,0,0,Straight,0,10,11,1,"LINESTRING(1.000000 6.000000,1.000000 7.000000)"
0,0,8,111,72,73,1,0,0,1,0,0,0,0,Right,0.5,11.5,12.5,1,"LINESTRING(1.000000 7.000000,2.000000 7.000000)"
0,0,9,4,73,63,1,1,10,1,2.7339,2.7339,1,0,Right,0.5,13,15.7339,1,"LINESTRING(2.000000 7.000000,2.000000 6.000000)"
0,0,10,8,63,62,1,1,15,1,3.1305,3.1305,1,0,Right,0.5,16.2339,19.3644,1,"LINESTRING(2.000000 6.000000,1.000000 6.000000)"
0,0,11,101,62,72,1,0,0,1,0,0,0,0,Right,0.5,19.8644,20.8644,2,"LINESTRING(1.000000 6.000000,1.000000 7.000000)"
0,0,12,27,72,82,1,1,15,1,3.4185,3.4185,1,0,Straight,0,20.8644,24.2829,1,"LINESTRING(1.000000 7.000000,1.000000 8.000000)"
0,0,13,1,82,83,1,1,20,1,3.4497,3.4497,1,0,Right,0.5,24.7829,28.2326,1,"LINESTRING(1.000000 8.000000,2.000000 8.000000)"
0,0,14,0,83,82,1,1,20,1,3.4497,3.4497,0,0,U,12.5,40.7326,41.7326,1,"LINESTRING(2.000000 8.000000,1.000000 8.000000)"
0,0,15,135,82,92,1,0,0,1,0,0,0,0,Right,0.5,42.2326,43.2326,1,"LINESTRING(1.000000 8.000000,1.000000 9.000000)"
0,0,16,14,92,91,1,1,5,1,3.3638,3.3638,1,0,Left,2.5,45.7326,49.0964,1,"LINESTRING(1.000000 9.000000,0.000000 9.000000)"
0,0,17,102,91,81,1,0,0,1,0,0,0,0,Left,2.5,51.5964,52.5964,1,"LINESTRING(0.000000 9.000000,0.000000 8.000000)"
0,0,18,128,81,71,1,0,0,1,0,0,0,0,Straight,0,52.5964,53.5964,1,"LINESTRING(0.000000 8.000000,0.000000 7.000000)"
0,0,19,18,71,61,1,1,5,1,3.5038,3.5038,1,0,Straight,0,53.5964,57.1002,1,"LINESTRING(0.000000 7.000000,0.000000 6.000000)"
0,0,20,10,61,51,1,1,20,1,3.9715,3.9715,1,0,Straight,0,57.1002,61.0717,1,"LINESTRING(0.000000 6.000000,0.000000 5.000000)"
0,0,21,12,51,41,1,1,20,1,3.6896,3.6896,1,0,Straight,0,61.0717,64.7613,1,"LINESTRING(0.000000 5.000000,0.000000 4.000000)"
0,0,22,16,41,31,1,1,10,1,2.2313,2.2313,1,0,Straight,0,64.7613,66.9926,1,"LINESTRING(0.000000 4.000000,0.000000 3.000000)"
0,0,23,137,31,32,1,0,0,1,0,0,0,0,Left,2.5,69.4926,70.4926,1,"LINESTRING(0.000000 3.000000,1.000000 3.000000)"
