Problem Type,Solution Method,Clustering Method,Number of Vehicles,Max Route Time,Max Route Time wo Turns,Total Route Time,Total Route Time wo Turns,Avg Route Time,Avg Route Time wo Turns,Std Dev Route Time,Std Dev Route Time wo Turns,Min Route Time,Min Route Time wo Turns,Shortest Path Time(Sec),Balanced GP Time(Sec),Capacitated GP Time(Sec),Computational Time(Sec),VA(NHO),VA(ATD),VA(CCI),VA(DMT),VA(ROI),VA(AOI),Optimal,Lower Bound,MIP Gap
3,1,-1,2,78.3507,50.3507,150.664,97.164,75.332,48.582,4.26909,2.50132,72.3133,46.8133,0.002,0,0,1.432,0.316667,10.1587,1.33333,12,1.11506,0.420816,1,82.3507,0
Vehicle No,Load No,Sequence No,Arc,From Node,To Node,Is Edge,Required,Demand,Traveling Cost,Service Cost,Driver's Service Cost,Served,Dumped,Turn Type,Turn Cost,Depart Time,Arrival Time,Visit No,Shape
0,0,0,21,1,2,1,0,0,1,0,0,0,0,None,0,0,1,1,"LINESTRING(0.000000 0.000000,1.000000 0.000000)"
0,0,1,19,2,3,1,0,0,1,0,0,0,0,Straight,0,1,2,1,"LINESTRING(1.000000 0.000000,2.000000 0.000000)"
0,0,2,39,3,8,1,0,0,1,0,0,0,0,Left,2.5,4.5,5.5,1,"LINESTRING(2.000000 0.000000,2.000000 1.000000)"
0,0,3,15,8,9,1,1,5,1,3.942,3.942,1,0,Right,0.5,6,9.942,1,"LINESTRING(2.000000 1.000000,3.000000 1.000000)"
0,0,4,16,9,4,1,1,20,1,2.1207,2.1207,0,0,Right,0.5,10.442,11.442,1,"LINESTRING(3.000000 1.000000,3.000000 0.000000)"
0,0,5,17,4,9,1,1,20,1,2.1207,2.1207,1,0,U,12.5,23.942,26.0627,1,"LINESTRING(3.000000 0.000000,3.000000 1.000000)"
0,0,6,51,9,10,1,0,0,1,0,0,0,0,Right,0.5,26.5627,27.5627,1,"LINESTRING(3.000000 1.000000,4.000000 1.000000)"
0,0,7,55,10,15,1,0,0,1,0,0,0,0,Left,2.5,30.0627,31.0627,1,"LINESTRING(4.000000 1.000000,4.000000 2.000000)"
0,0,8,12,15,14,1,1,20,1,3.0562,3.0562,1,0,Left,2.5,33.5627,36.6189,1,"LINESTRING(4.000000 2.000000,3.000000 2.000000)"
0,0,9,7,14,19,1,1,10,1,3.7119,3.7119,1,0,Right,0.5,37.1189,40.8308,1,"LINESTRING(3.000000 2.000000,3.000000 3.000000)"
0,0,10,9,19,24,1,1,10,1,3.1825,3.1825,1,0,Straight,0,40.8308,44.0133,1,"LINESTRING(3.000000 3.000000,3.000000 4.000000)"
0,0,11,27,24,25,1,0,0,1,0,0,0,0,Right,0.5,44.5133,45.5133,1,"LINESTRING(3.000000 4.000000,4.000000 4.000000)"
0,1,0,26,25,24,1,0,0,1,0,0,0,15.8,None,0,61.3133,62.3133,1,"LINESTRING(4.000000 4.000000,3.000000 4.000000)"
0,1,1,52,24,23,1,0,0,1,0,0,0,0,Straight,0,62.3133,63.3133,1,"LINESTRING(3.000000 4.000000,2.000000 4.000000)"
0,1,2,46,23,18,1,0,0,1,0,0,0,0,Left,2.5,65.8133,66.8133,1,"LINESTRING(2.000000 4.000000,2.000000 3.000000)"
0,1,3,40,18,13,1,0,0,1,0,0,0,0,Straight,0,66.8133,67.8133,1,"LINESTRING(2.000000 3.000000,2.000000 2.000000)"
0,1,4,56,13,8,1,0,0,1,0,0,0,0,Straight,0,67.8133,68.8133,1,"LINESTRING(2.000000 2.000000,2.000000 1.000000)"
0,1,5,38,8,3,1,0,0,1,0,0,0,0,Straight,0,68.8133,69.8133,1,"LINESTRING(2.000000 1.000000,2.000000 0.000000)"
0,1,6,18,3,2,1,0,0,1,0,0,0,0,Right,0.5,70.3133,71.3133,1,"LINESTRING(2.000000 0.000000,1.000000 0.000000)"
0,1,7,20,2,1,1,0,0,1,0,0,0,0,Straight,0,71.3133,72.3133,1,"LINESTRING(1.000000 0.000000,0.000000 0.000000)"
1,0,0,21,1,2,1,0,0,1,0,0,0,0,None,0,0,1,2,"LINESTRING(0.000000 0.000000,1.000000 0.000000)"
1,0,1,37,2,7,1,0,0,1,0,0,0,0,Left,2.5,3.5,4.5,1,"LINESTRING(1.000000 0.000000,1.000000 1.000000)"
1,0,2,35,7,12,1,0,0,1,0,0,0,0,Straight,0,4.5,5.5,1,"LINESTRING(1.000000 1.000000,1.000000 2.000000)"
1,0,3,3,12,17,1,1,15,1,3.4615,3.4615,1,0,Straight,0,5.5,8.9615,1,"LINESTRING(1.000000 2.000000,1.000000 3.000000)"
1,0,4,1,17,22,1,1,20,1,2.5102,2.5102,1,0,Straight,0,8.9615,11.4717,1,"LINESTRING(1.000000 3.000000,1.000000 4.000000)"
1,0,5,0,22,17,1,1,20,1,2.5102,2.5102,0,0,U,12.5,23.9717,24.9717,1,"LINESTRING(1.000000 4.000000,1.000000 3.000000)"
1,0,6,2,17,12,1,1,15,1,3.4615,3.4615,0,0,Straight,0,24.9717,25.9717,1,"LINESTRING(1.000000 3.000000,1.000000 2.000000)"
1,0,7,4,12,11,1,1,10,1,2.4096,2.4096,1,0,Right,0.5,26.4717,28.8813,1,"LINESTRING(1.000000 2.000000,0.000000 2.000000)"
1,0,8,29,11,16,1,0,0,1,0,0,0,0,Right,0.5,29.3813,30.3813,1,"LINESTRING(0.000000 2.000000,0.000000 3.000000)"
1,0,9,31,16,17,1,0,0,1,0,0,0,0,Right,0.5,30.8813,31.8813,1,"LINESTRING(0.000000 3.000000,1.000000 3.000000)"
1,0,10,2,17,12,1,1,15,1,3.4615,3.4615,0,0,Right,0.5,32.3813,33.3813,2,"LINESTRING(1.000000 3.000000,1.000000 2.000000)"
1,0,11,34,12,7,1,0,0,1,0,0,0,0,Straight,0,33.3813,34.3813,1,"LINESTRING(1.000000 2.000000,1.000000 1.000000)"
1,0,12,36,7,2,1,0,0,1,0,0,0,0,Straight,0,34.3813,35.3813,1,"LINESTRING(1.000000 1.000000,1.000000 0.000000)"
1,0,13,19,2,3,1,0,0,1,0,0,0,0,Left,2.5,37.8813,38.8813,2,"LINESTRING(1.000000 0.000000,2.000000 0.000000)"
1,0,14,39,3,8,1,0,0,1,0,0,0,0,Left,2.5,41.3813,42.3813,2,"LINESTRING(2.000000 0.000000,2.000000 1.000000)"
1,0,15,15,8,9,1,1,5,1,3.942,3.942,0,0,Right,0.5,42.8813,43.8813,2,"LINESTRING(2.000000 1.000000,3.000000 1.000000)"
1,0,16,51,9,10,1,0,0,1,0,0,0,0,Straight,0,43.8813,44.8813,2,"LINESTRING(3.000000 1.000000,4.000000 1.000000)"
1,0,17,55,10,15,1,0,0,1,0,0,0,0,Left,2.5,47.3813,48.3813,2,"LINESTRING(4.000000 1.000000,4.000000 2.000000)"
1,0,18,11,15,20,1,1,20,1,2.1694,2.1694,1,0,Straight,0,48.3813,50.5507,1,"LINESTRING(4.000000 2.000000,4.000000 3.000000)"
1,0,19,25,20,25,1,0,0,1,0,0,0,0,Straight,0,50.5507,51.5507,1,"LINESTRING(4.000000 3.000000,4.000000 4.000000)"
1,1,0,26,25,24,1,0,0,1,0,0,0,15.8,None,0,67.3507,68.3507,2,"LINESTRING(4.000000 4.000000,3.000000 4.000000)"
1,1,1,52,24,23,1,0,0,1,0,0,0,0,Straight,0,68.3507,69.3507,2,"LINESTRING(3.000000 4.000000,2.000000 4.000000)"
1,1,2,46,23,18,1,0,0,1,0,0,0,0,Left,2.5,71.8507,72.8507,2,"LINESTRING(2.000000 4.000000,2.000000 3.000000)"
1,1,3,40,18,13,1,0,0,1,0,0,0,0,Straight,0,72.8507,73.8507,2,"LINESTRING(2.000000 3.000000,2.000000 2.000000)"
1,1,4,56,13,8,1,0,0,1,0,0,0,0,Straight,0,73.8507,74.8507,2,"LINESTRING(2.000000 2.000000,2.000000 1.000000)"
1,1,5,38,8,3,1,0,0,1,0,0,0,0,Straight,0,74.8507,75.8507,2,"LINESTRING(2.000000 1.000000,2.000000 0.000000)"
