Problem Type,Solution Method,Clustering Method,Number of Vehicles,Max Route Time,Max Route Time wo Turns,Total Route Time,Total Route Time wo Turns,Avg Route Time,Avg Route Time wo Turns,Std Dev Route Time,Std Dev Route Time wo Turns,Min Route Time,Min Route Time wo Turns,Shortest Path Time(Sec),Balanced GP Time(Sec),Capacitated GP Time(Sec),Computational Time(Sec),VA(NHO),VA(ATD),VA(CCI),VA(DMT),VA(ROI),VA(AOI),Optimal,Lower Bound,MIP Gap
3,1,-1,3,480.122,252.247,1436.58,716.077,478.859,238.692,1.09437,12.6472,478.208,227.208,0.021,0,0,3600.65,0.578353,61.2687,1.31579,980,3.29905,2.08711,0,500.109,0.0217854
Vehicle No,Load No,Sequence No,Arc,From Node,To Node,Is Edge,Required,Demand,Traveling Cost,Service Cost,Driver's Service Cost,Served,Dumped,Turn Type,Turn Cost,Depart Time,Arrival Time,Visit No,Shape
0,0,0,327,1,2,1,0,0,1,0,0,0,0,None,0,0,1,1,"LINESTRING(0.000000 0.000000,1.000000 0.000000)"
0,0,1,247,2,17,1,0,0,1,0,0,0,0,Left,2.5,3.5,4.5,1,"LINESTRING(1.000000 0.000000,1.000000 1.000000)"
0,0,2,205,17,18,1,0,0,1,0,0,0,0,Right,0.5,5,6,1,"LINESTRING(1.000000 1.000000,2.000000 1.000000)"
0,0,3,235,18,33,1,0,0,1,0,0,0,0,Left,2.5,8.5,9.5,1,"LINESTRING(2.000000 1.000000,2.000000 2.000000)"
0,0,4,275,33,48,1,0,0,1,0,0,0,0,Straight,0,9.5,10.5,1,"LINESTRING(2.000000 2.000000,2.000000 3.000000)"
0,0,5,228,48,47,1,0,0,1,0,0,0,0,Left,2.5,13,14,1,"LINESTRING(2.000000 3.000000,1.000000 3.000000)"
0,0,6,320,47,46,1,0,0,1,0,0,0,0,Straight,0,14,15,1,"LINESTRING(1.000000 3.000000,0.000000 3.000000)"
0,0,7,261,46,61,1,0,0,1,0,0,0,0,Right,0.5,15.5,16.5,1,"LINESTRING(0.000000 3.000000,0.000000 4.000000)"
0,0,8,79,61,76,1,1,5,1,2.8125,2.8125,1,0,Straight,0,16.5,19.3125,1,"LINESTRING(0.000000 4.000000,0.000000 5.000000)"
0,0,9,251,76,77,1,0,0,1,0,0,0,0,Right,0.5,19.8125,20.8125,1,"LINESTRING(0.000000 5.000000,1.000000 5.000000)"
0,0,10,241,77,78,1,0,0,1,0,0,0,0,Straight,0,20.8125,21.8125,1,"LINESTRING(1.000000 5.000000,2.000000 5.000000)"
0,0,11,83,78,79,1,1,10,1,3.1535,3.1535,1,0,Straight,0,21.8125,24.966,1,"LINESTRING(2.000000 5.000000,3.000000 5.000000)"
0,0,12,82,79,78,1,1,10,1,3.1535,3.1535,0,0,U,12.5,37.466,38.466,1,"LINESTRING(3.000000 5.000000,2.000000 5.000000)"
0,0,13,51,78,93,1,1,20,1,3.3694,3.3694,0,0,Right,0.5,38.966,39.966,1,"LINESTRING(2.000000 5.000000,2.000000 6.000000)"
0,0,14,33,93,108,1,1,5,1,3.7458,3.7458,1,0,Straight,0,39.966,43.7118,1,"LINESTRING(2.000000 6.000000,2.000000 7.000000)"
0,0,15,23,108,109,1,1,10,1,2.8847,2.8847,0,0,Right,0.5,44.2118,45.2118,1,"LINESTRING(2.000000 7.000000,3.000000 7.000000)"
0,0,16,40,109,94,1,1,15,1,3.0476,3.0476,0,0,Right,0.5,45.7118,46.7118,1,"LINESTRING(3.000000 7.000000,3.000000 6.000000)"
0,0,17,41,94,109,1,1,15,1,3.0476,3.0476,1,0,U,12.5,59.2118,62.2594,1,"LINESTRING(3.000000 6.000000,3.000000 7.000000)"
0,0,18,22,109,108,1,1,10,1,2.8847,2.8847,1,0,Left,2.5,64.7594,67.6441,1,"LINESTRING(3.000000 7.000000,2.000000 7.000000)"
0,0,19,20,108,107,1,1,20,1,2.3511,2.3511,1,0,Straight,0,67.6441,69.9952,1,"LINESTRING(2.000000 7.000000,1.000000 7.000000)"
0,0,20,37,107,122,1,1,20,1,2.2711,2.2711,0,0,Right,0.5,70.4952,71.4952,1,"LINESTRING(1.000000 7.000000,1.000000 8.000000)"
0,0,21,13,122,137,1,1,15,1,2.4842,2.4842,0,0,Straight,0,71.4952,72.4952,1,"LINESTRING(1.000000 8.000000,1.000000 9.000000)"
0,0,22,35,137,152,1,1,20,1,2.4072,2.4072,1,0,Straight,0,72.4952,74.9024,1,"LINESTRING(1.000000 9.000000,1.000000 10.000000)"
0,0,23,61,152,167,1,1,15,1,2.2164,2.2164,1,0,Straight,0,74.9024,77.1188,1,"LINESTRING(1.000000 10.000000,1.000000 11.000000)"
0,0,24,65,167,182,1,1,20,1,3.2203,3.2203,1,0,Straight,0,77.1188,80.3391,1,"LINESTRING(1.000000 11.000000,1.000000 12.000000)"
0,0,25,64,182,167,1,1,20,1,3.2203,3.2203,0,0,U,12.5,92.8391,93.8391,1,"LINESTRING(1.000000 12.000000,1.000000 11.000000)"
0,0,26,60,167,152,1,1,15,1,2.2164,2.2164,0,0,Straight,0,93.8391,94.8391,1,"LINESTRING(1.000000 11.000000,1.000000 10.000000)"
0,0,27,90,152,151,1,1,15,1,2.7931,2.7931,0,0,Right,0.5,95.3391,96.3391,1,"LINESTRING(1.000000 10.000000,0.000000 10.000000)"
0,0,28,75,151,166,1,1,10,1,2.6453,2.6453,0,0,Right,0.5,96.8391,97.8391,1,"LINESTRING(0.000000 10.000000,0.000000 11.000000)"
0,0,29,74,166,151,1,1,10,1,2.6453,2.6453,1,0,U,12.5,110.339,112.984,1,"LINESTRING(0.000000 11.000000,0.000000 10.000000)"
0,0,30,91,151,152,1,1,15,1,2.7931,2.7931,1,0,Left,2.5,115.484,118.277,1,"LINESTRING(0.000000 10.000000,1.000000 10.000000)"
0,0,31,285,152,153,1,0,0,1,0,0,0,0,Straight,0,118.277,119.277,1,"LINESTRING(1.000000 10.000000,2.000000 10.000000)"
0,0,32,27,153,154,1,1,20,1,2.3322,2.3322,1,0,Straight,0,119.277,121.61,1,"LINESTRING(2.000000 10.000000,3.000000 10.000000)"
0,0,33,26,154,153,1,1,20,1,2.3322,2.3322,0,0,U,12.5,134.11,135.11,1,"LINESTRING(3.000000 10.000000,2.000000 10.000000)"
0,0,34,267,153,168,1,0,0,1,0,0,0,0,Right,0.5,135.61,136.61,1,"LINESTRING(2.000000 10.000000,2.000000 11.000000)"
0,0,35,265,168,183,1,0,0,1,0,0,0,0,Straight,0,136.61,137.61,1,"LINESTRING(2.000000 11.000000,2.000000 12.000000)"
0,0,36,93,183,198,1,1,15,1,3.9401,3.9401,1,0,Straight,0,137.61,141.55,1,"LINESTRING(2.000000 12.000000,2.000000 13.000000)"
0,0,37,92,198,183,1,1,15,1,3.9401,3.9401,0,0,U,12.5,154.05,155.05,1,"LINESTRING(2.000000 13.000000,2.000000 12.000000)"
0,0,38,25,183,184,1,1,20,1,2.6906,2.6906,1,0,Left,2.5,157.55,160.24,1,"LINESTRING(2.000000 12.000000,3.000000 12.000000)"
0,0,39,293,184,199,1,0,0,1,0,0,0,0,Left,2.5,162.74,163.74,1,"LINESTRING(3.000000 12.000000,3.000000 13.000000)"
0,0,40,71,199,214,1,1,5,1,2.9978,2.9978,1,0,Straight,0,163.74,166.738,1,"LINESTRING(3.000000 13.000000,3.000000 14.000000)"
0,0,41,221,214,215,1,0,0,1,0,0,0,0,Right,0.5,167.238,168.238,1,"LINESTRING(3.000000 14.000000,4.000000 14.000000)"
0,0,42,43,215,216,1,1,20,1,2.1337,2.1337,0,0,Straight,0,168.238,169.238,1,"LINESTRING(4.000000 14.000000,5.000000 14.000000)"
0,0,43,42,216,215,1,1,20,1,2.1337,2.1337,1,0,U,12.5,181.738,183.872,1,"LINESTRING(5.000000 14.000000,4.000000 14.000000)"
0,0,44,220,215,214,1,0,0,1,0,0,0,0,Straight,0,183.872,184.872,1,"LINESTRING(4.000000 14.000000,3.000000 14.000000)"
0,0,45,44,214,213,1,1,5,1,3.5629,3.5629,0,0,Straight,0,184.872,185.872,1,"LINESTRING(3.000000 14.000000,2.000000 14.000000)"
0,0,46,18,213,212,1,1,15,1,3.9991,3.9991,0,0,Straight,0,185.872,186.872,1,"LINESTRING(2.000000 14.000000,1.000000 14.000000)"
0,0,47,19,212,213,1,1,15,1,3.9991,3.9991,1,0,U,12.5,199.372,203.371,1,"LINESTRING(1.000000 14.000000,2.000000 14.000000)"
0,0,48,45,213,214,1,1,5,1,3.5629,3.5629,1,0,Straight,0,203.371,206.934,1,"LINESTRING(2.000000 14.000000,3.000000 14.000000)"
0,0,49,70,214,199,1,1,5,1,2.9978,2.9978,0,0,Right,0.5,207.434,208.434,1,"LINESTRING(3.000000 14.000000,3.000000 13.000000)"
0,0,50,263,199,200,1,0,0,1,0,0,0,0,Left,2.5,210.934,211.934,1,"LINESTRING(3.000000 13.000000,4.000000 13.000000)"
0,0,51,38,200,185,1,1,10,1,3.3241,3.3241,1,0,Right,0.5,212.434,215.758,1,"LINESTRING(4.000000 13.000000,4.000000 12.000000)"
0,0,52,80,185,170,1,1,20,1,3.9008,3.9008,1,0,Straight,0,215.758,219.659,1,"LINESTRING(4.000000 12.000000,4.000000 11.000000)"
0,0,53,66,170,155,1,1,5,1,3.4302,3.4302,1,0,Straight,0,219.659,223.089,1,"LINESTRING(4.000000 11.000000,4.000000 10.000000)"
0,0,54,15,155,156,1,1,20,1,2.1846,2.1846,1,0,Left,2.5,225.589,227.774,1,"LINESTRING(4.000000 10.000000,5.000000 10.000000)"
0,0,55,249,156,157,1,0,0,1,0,0,0,0,Straight,0,227.774,228.774,1,"LINESTRING(5.000000 10.000000,6.000000 10.000000)"
0,0,56,56,157,142,1,1,5,1,2.833,2.833,1,0,Right,0.5,229.274,232.107,1,"LINESTRING(6.000000 10.000000,6.000000 9.000000)"
0,0,57,2,142,141,1,1,15,1,2.3558,2.3558,1,0,Right,0.5,232.607,234.962,1,"LINESTRING(6.000000 9.000000,5.000000 9.000000)"
0,0,58,3,141,142,1,1,15,1,2.3558,2.3558,0,0,U,12.5,247.462,248.462,1,"LINESTRING(5.000000 9.000000,6.000000 9.000000)"
0,0,59,290,142,127,1,0,0,1,0,0,0,0,Right,0.5,248.962,249.962,1,"LINESTRING(6.000000 9.000000,6.000000 8.000000)"
0,0,60,0,127,126,1,1,20,1,2.5265,2.5265,1,0,Right,0.5,250.462,252.989,1,"LINESTRING(6.000000 8.000000,5.000000 8.000000)"
0,0,61,268,126,111,1,0,0,1,0,0,0,0,Left,2.5,255.489,256.489,1,"LINESTRING(5.000000 8.000000,5.000000 7.000000)"
0,0,62,48,111,96,1,1,10,1,3.3158,3.3158,1,0,Straight,0,256.489,259.805,1,"LINESTRING(5.000000 7.000000,5.000000 6.000000)"
0,0,63,258,96,81,1,0,0,1,0,0,0,0,Straight,0,259.805,260.805,1,"LINESTRING(5.000000 6.000000,5.000000 5.000000)"
0,0,64,219,81,82,1,0,0,1,0,0,0,0,Left,2.5,263.305,264.305,1,"LINESTRING(5.000000 5.000000,6.000000 5.000000)"
0,0,65,282,82,67,1,0,0,1,0,0,0,0,Right,0.5,264.805,265.805,1,"LINESTRING(6.000000 5.000000,6.000000 4.000000)"
0,0,66,195,67,68,1,0,0,1,0,0,0,0,Left,2.5,268.305,269.305,1,"LINESTRING(6.000000 4.000000,7.000000 4.000000)"
0,0,67,333,68,83,1,0,0,1,0,0,0,0,Left,2.5,271.805,272.805,1,"LINESTRING(7.000000 4.000000,7.000000 5.000000)"
0,0,68,135,83,98,1,1,15,1,3.8247,3.8247,0,0,Straight,0,272.805,273.805,1,"LINESTRING(7.000000 5.000000,7.000000 6.000000)"
0,0,69,397,98,113,1,0,0,1,0,0,0,0,Straight,0,273.805,274.805,1,"LINESTRING(7.000000 6.000000,7.000000 7.000000)"
0,0,70,419,113,114,1,0,0,1,0,0,0,0,Right,0.5,275.305,276.305,1,"LINESTRING(7.000000 7.000000,8.000000 7.000000)"
0,0,71,112,114,99,1,1,20,1,3.9941,3.9941,1,0,Right,0.5,276.805,280.799,1,"LINESTRING(8.000000 7.000000,8.000000 6.000000)"
0,0,72,116,99,98,1,1,5,1,2.8815,2.8815,0,0,Right,0.5,281.299,282.299,1,"LINESTRING(8.000000 6.000000,7.000000 6.000000)"
0,0,73,397,98,113,1,0,0,1,0,0,0,0,Right,0.5,282.799,283.799,2,"LINESTRING(7.000000 6.000000,7.000000 7.000000)"
0,0,74,391,113,128,1,0,0,1,0,0,0,0,Straight,0,283.799,284.799,1,"LINESTRING(7.000000 7.000000,7.000000 8.000000)"
0,0,75,361,128,143,1,0,0,1,0,0,0,0,Straight,0,284.799,285.799,1,"LINESTRING(7.000000 8.000000,7.000000 9.000000)"
0,0,76,127,143,144,1,1,15,1,3.6433,3.6433,0,0,Right,0.5,286.299,287.299,1,"LINESTRING(7.000000 9.000000,8.000000 9.000000)"
0,0,77,109,144,159,1,1,10,1,2.3068,2.3068,1,0,Left,2.5,289.799,292.106,1,"LINESTRING(8.000000 9.000000,8.000000 10.000000)"
0,0,78,341,159,174,1,0,0,1,0,0,0,0,Straight,0,292.106,293.106,1,"LINESTRING(8.000000 10.000000,8.000000 11.000000)"
0,0,79,115,174,189,1,1,20,1,3.8313,3.8313,0,0,Straight,0,293.106,294.106,1,"LINESTRING(8.000000 11.000000,8.000000 12.000000)"
0,0,80,387,189,190,1,0,0,1,0,0,0,0,Right,0.5,294.606,295.606,1,"LINESTRING(8.000000 12.000000,9.000000 12.000000)"
0,0,81,368,190,175,1,0,0,1,0,0,0,0,Right,0.5,296.106,297.106,1,"LINESTRING(9.000000 12.000000,9.000000 11.000000)"
0,0,82,335,175,176,1,0,0,1,0,0,0,0,Left,2.5,299.606,300.606,1,"LINESTRING(9.000000 11.000000,10.000000 11.000000)"
